"","fecha","empresa","sector","moneda","KTA","gcia_ant","ipc_18","tg_ant","tg_ant_industrial","renta_ant_corr","renta_ant_p18","tg_desp","tg_desp_industrial","renta_desp_corr","renta_desp_p18"
"1",1998-12-31,"camuzzi_pamp","distribucion","MM_pesos",475.344899,46.32973,0.0332292917166867,0.0974655036742069,NA,NA,NA,0.0509252630057149,NA,NA,NA
"2",1999-12-31,"camuzzi_pamp","distribucion","MM_pesos",473.075402,50.063744,0.0328451380552221,0.105826140586358,NA,NA,NA,0.0661379198067035,NA,NA,NA
"3",2000-12-31,"camuzzi_pamp","distribucion","MM_pesos",488.247533,47.041936,0.0325570228091237,0.0963485380273289,NA,NA,NA,0.0610411276773415,NA,NA,NA
"4",2001-12-31,"camuzzi_pamp","distribucion","MM_pesos",467.995995,18.329085,0.0322208883553421,0.0391650467008804,NA,NA,NA,0.0284071875444148,NA,NA,NA
"5",2002-12-31,"camuzzi_pamp","distribucion","MM_pesos",1021.007016,-132.461726,0.0405282112845138,-0.129736352369982,-0.16,30.89939656,762.416982656398,-0.129736352369982,-0.17,41.10946672,1014.34199578673
"6",2003-12-31,"camuzzi_pamp","distribucion","MM_pesos",1001.79873,36.576306,0.0460024009603842,0.0365106332286926,0.05,-13.5136305,-293.759243384655,0.01441554632436,0.04,-25.6304732,-557.155119405011
"7",2004-12-31,"camuzzi_pamp","distribucion","MM_pesos",972.666784,23.688277,0.0480192076830732,0.0243539487414017,0.05,-24.9450622,-519.480920315,0.00555979096742754,0.04,-33.49884736,-697.613496272
"8",2005-12-31,"camuzzi_pamp","distribucion","MM_pesos",950.425766,30.308283,0.0526290516206483,0.0318891638718473,0.08,-45.72577828,-868.83150792062,0.0089490713575625,0.06,-48.52011796,-921.92651142062
"9",2006-12-31,"camuzzi_pamp","distribucion","MM_pesos",926.632815,43.248383,0.058391356542617,0.0466726218842142,0.07,-21.61591405,-370.190304351357,0.0204972883460856,0.05,-27.33818075,-468.188827400288
"10",2007-12-31,"camuzzi_pamp","distribucion","MM_pesos",904.95988,30.039071,0.0690516206482593,0.0331938151777513,0.1,-60.456917,-875.532195079972,0.00623396917883255,0.07,-57.7056996,-835.68928662726
"11",2008-12-31,"camuzzi_pamp","distribucion","MM_pesos",901.873026,50.18119,0.0877791116446579,0.0556410808986763,0.08,-21.96865208,-250.271980068928,0.0314388114319765,0.05,-16.7398353,-190.704086500273
"12",2009-12-31,"camuzzi_pamp","distribucion","MM_pesos",902.507485,16.011412,0.100552220888355,0.0177410295937878,0.06,-38.1390371,-379.29582025191,0.00208086362851606,0.04,-34.2223044,-340.343595573066
"13",2010-12-31,"camuzzi_pamp","distribucion","MM_pesos",900.725775,3.327437,0.123793517406963,0.0036941731794008,0.08,-68.730625,-555.203749272692,-0.00705963921150141,0.05,-51.39508775,-415.167844217901
"14",2011-12-31,"camuzzi_pamp","distribucion","MM_pesos",870.860941,-7.225934,0.152797118847539,-0.00829746020266168,0.08,-76.89480928,-503.247769722187,-0.0149384045001049,0.06,-65.26092946,-427.108377122722
"15",2012-12-31,"camuzzi_pamp","distribucion","MM_pesos",856.625245,-72.871732,0.188955582232893,-0.0850683918380201,0.07,-132.83549915,-702.998543786214,-0.0561869070295728,0.05,-90.96238525,-481.395596653431
"16",2013-12-31,"camuzzi_pamp","distribucion","MM_pesos",881.451054572006,23.621654,0.237070828331333,0.0267985997378716,0.08,-46.8944303657605,-197.807679231712,0.0174642073659718,0.05,-28.6787087286003,-120.971057175026
"17",2014-12-31,"camuzzi_pamp","distribucion","MM_pesos",854.323929464844,-132.188367,0.328547418967587,-0.154728625104536,0.07,-191.991042062539,-584.36326380479,-0.10242923671214,0.04,-121.680705178594,-370.359644160218
"18",2015-12-31,"camuzzi_pamp","distribucion","MM_pesos",940.545936584436,144.497594,0.413829531812725,0.153631617956629,NA,NA,NA,0.0965467304337751,NA,NA,NA
"19",2016-12-31,"camuzzi_pamp","distribucion","MM_pesos",1026.31146887164,-318.723525,0.585114045618247,-0.310552434292112,NA,NA,NA,-0.201970174052421,NA,NA,NA
"20",2017-12-31,"camuzzi_pamp","distribucion","MM_pesos",1176.27985028462,1233.826815,0.74641056422569,1.04892285173588,NA,NA,NA,0.701326546399983,NA,NA,NA
"21",2018-12-31,"camuzzi_pamp","distribucion","MM_pesos",7750.21717774528,3884.08684,1,0.501158451553221,NA,NA,NA,0.363641074355017,NA,NA,NA
"22",1997-12-31,"chevron","integrada","MM_usd",24049,5502,0.0329411764705882,0.228782901575949,NA,NA,NA,0.135390244916629,NA,NA,NA
"23",1998-12-31,"chevron","integrada","MM_usd",25184,1834,0.0332292917166867,0.0728240152477764,NA,NA,NA,0.0531686785260483,NA,NA,NA
"24",1999-12-31,"chevron","integrada","MM_usd",26719,3648,0.0328451380552221,0.136532055840413,NA,NA,NA,0.0774729593173397,NA,NA,NA
"25",2000-12-31,"chevron","integrada","MM_usd",46973,14049,0.0325570228091237,0.299086709386243,NA,NA,NA,0.164498754603709,NA,NA,NA
"26",2001-12-31,"chevron","integrada","MM_usd",46181,8291,0.0322208883553421,0.179532708256642,NA,NA,NA,0.0851215867997661,NA,NA,NA
"27",2002-12-31,"chevron","integrada","MM_usd",46918,4156,0.0405282112845138,0.0885800758770621,-0.16,11662.88,287771.890995261,0.024127200647939,-0.17,9108.06,224733.826421801
"28",2003-12-31,"chevron","integrada","MM_usd",47186,12676,0.0460024009603842,0.268639003094138,0.05,10316.7,224264.381524008,0.156444708176154,0.04,5494.56,119440.722338205
"29",2004-12-31,"chevron","integrada","MM_usd",47441,20551,0.0480192076830732,0.433190700027402,0.05,18178.95,378576.63375,0.274741257562024,0.04,11136.36,231914.697
"30",2005-12-31,"chevron","integrada","MM_usd",67811,25197,0.0526290516206483,0.371576882806624,0.08,19772.12,375688.320255474,0.207916119803572,0.06,10030.34,190585.611770073
"31",2006-12-31,"chevron","integrada","MM_usd",73514,31976,0.058391356542617,0.434964768615502,0.07,26830.02,459486.156661184,0.233125663138994,0.05,13462.3,230552.958470395
"32",2007-12-31,"chevron","integrada","MM_usd",83920,32167,0.0690516206482593,0.38330552907531,0.1,23775,344307.632127955,0.222688274547188,0.07,12813.6,185565.521557719
"33",2008-12-31,"chevron","integrada","MM_usd",98634,42957,0.0877791116446579,0.435519192164974,0.08,35066.28,399483.195295405,0.242624247216984,0.05,18999.3,216444.432439825
"34",2009-12-31,"chevron","integrada","MM_usd",101997,18528,0.100552220888355,0.181652401541222,0.06,12408.18,123400.357449857,0.103561869466749,0.04,6483.12,64475.1547277937
"35",2010-12-31,"chevron","integrada","MM_usd",109997,32055,0.123793517406963,0.291417038646509,0.08,23255.24,187855.07098526,0.173968380955844,0.05,13636.15,110152.375387898
"36",2011-12-31,"chevron","integrada","MM_usd",128151,47634,0.152797118847539,0.371702132640401,0.08,37381.92,244650.686360779,0.210751379232312,0.06,19318.94,126435.23742929
"37",2012-12-31,"chevron","integrada","MM_usd",147492,46332,0.188955582232893,0.314132291920918,0.07,36007.56,190560.975095299,0.178558837089469,0.05,18961.4,100348.451080051
"38",2013-12-31,"chevron","integrada","MM_usd",171209,35905,0.237070828331333,0.209714442581874,0.08,22208.28,93677.8268179056,0.126144069529055,0.05,13036.55,54990.1060866923
"39",2014-12-31,"chevron","integrada","MM_usd",189678,31202,0.328547418967587,0.164499836565126,0.07,17924.54,54556.9344489915,0.101804110123472,0.04,11722.88,35680.9377375037
"40",2015-12-31,"chevron","integrada","MM_usd",188520,4842,0.413829531812725,0.0256842775302355,NA,NA,NA,0.0249840865690643,NA,NA,NA
"41",2016-12-31,"chevron","integrada","MM_usd",187605,-2160,0.585114045618247,-0.01151355241065,NA,NA,NA,-0.00229738013379174,NA,NA,NA
"42",2017-12-31,"chevron","integrada","MM_usd",183297,9221,0.74641056422569,0.0503063334369902,NA,NA,NA,0.0505682035166969,NA,NA,NA
"43",2018-12-31,"chevron","integrada","MM_usd",174911,20575,1,0.11763125246554,NA,NA,NA,0.0849574926676996,NA,NA,NA
"44",1998-12-31,"metrogas","distribucion","MM_pesos",861.093,37.153,0.0332292917166867,0.0431463268195189,NA,NA,NA,0.0431463268195189,NA,NA,NA
"45",1999-12-31,"metrogas","distribucion","MM_pesos",819.089,66.232,0.0328451380552221,0.0808605658237383,NA,NA,NA,0.0808605658237383,NA,NA,NA
"46",2000-12-31,"metrogas","distribucion","MM_pesos",829.264,79.474,0.0325570228091237,0.0958367902139729,NA,NA,NA,0.0958367902139729,NA,NA,NA
"47",2001-12-31,"metrogas","distribucion","MM_pesos",846.854510520799,-139.466,0.0322208883553421,-0.164687084106373,NA,NA,NA,-0.164687084106373,NA,NA,NA
"48",2002-12-31,"metrogas","distribucion","MM_pesos",1826.595,-685.49,0.0405282112845138,-0.375282971868422,-0.16,-393.2348,-9702.74254739337,-0.375282971868422,-0.17,-374.96885,-9252.04538062796
"49",2003-12-31,"metrogas","distribucion","MM_pesos",1791.054,35.661,0.0460024009603842,0.0199106224602943,0.05,-53.8917,-1171.49754958246,0.0199106224602943,0.04,-35.98116,-782.158305845512
"50",2004-12-31,"metrogas","distribucion","MM_pesos",1720.423,-122.977,0.0480192076830732,-0.071480676554545,0.05,-208.99815,-4352.38647375,-0.071480676554545,0.04,-191.79392,-3994.108384
"51",2005-12-31,"metrogas","distribucion","MM_pesos",1629.794,29.278,0.0526290516206483,0.0179642335166285,0.08,-101.10552,-1921.09712956204,0.0174322644456907,0.06,-69.37664,-1318.21945985401
"52",2006-12-31,"metrogas","distribucion","MM_pesos",1592.085,445.576,0.058391356542617,0.279869479330563,0.07,334.13005,5722.25188425164,0.279869479330563,0.05,365.97175,6267.5671823602
