"anio","empresa","fuente","sector","unidad","variable","valor"
2016,"PAE","Bolsar","produccion","Millones de pesos 2018","activo_no_corr",202498.887807631
2016,"PAE","Bolsar","produccion","Millones de pesos 2018","inventarios",0
2016,"PAE","Bolsar","produccion","Millones de pesos 2018","KTA",511689.067302428
2016,"PAE","Bolsar","produccion","Millones de pesos 2018","ppye",629417.950455538
2016,"PAE","Bolsar","produccion","Millones de pesos 2018","ppye_neta",511689.067302428
2016,"Petrobras","Bolsar","integrada","Millones de pesos 2018","activo",53560.2122415668
2016,"Petrobras","Bolsar","integrada","Millones de pesos 2018","activo_no_corr",28605.4002719085
2016,"Petrobras","Bolsar","integrada","Millones de pesos 2018","inventarios",4263.21236270076
2016,"Petrobras","Bolsar","integrada","Millones de pesos 2018","KTA",22713.7604624919
2016,"Petrobras","Bolsar","integrada","Millones de pesos 2018","ppye",19561.0566548217
2016,"Petrobras","Bolsar","integrada","Millones de pesos 2018","ppye_neta",17863.762458356
2016,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","activo",0
2016,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","activo_no_corr",7674.03973253895
2016,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","inventarios",344.82743854753
2016,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","KTA",5882.24989922575
2016,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","ppye",6860.63331546461
2016,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","ppye_neta",5446.97518037792
2016,"TGN","Bolsar","transporte","Millones de pesos 2018","activo",0
2016,"TGN","Bolsar","transporte","Millones de pesos 2018","activo_no_corr",5481.14007001001
2016,"TGN","Bolsar","transporte","Millones de pesos 2018","inventarios",0
2016,"TGN","Bolsar","transporte","Millones de pesos 2018","KTA",2647.91952447143
2016,"TGN","Bolsar","transporte","Millones de pesos 2018","ppye",2974.20398692836
2016,"TGN","Bolsar","transporte","Millones de pesos 2018","ppye_neta",2647.91952447143
2016,"TGS","Bolsar","transporte","Millones de pesos 2018","activo",0
2016,"TGS","Bolsar","transporte","Millones de pesos 2018","activo_no_corr",8263.41219428938
2016,"TGS","Bolsar","transporte","Millones de pesos 2018","inventarios",0
2016,"TGS","Bolsar","transporte","Millones de pesos 2018","KTA",6686.09464896667
2016,"TGS","Bolsar","transporte","Millones de pesos 2018","ppye",7892.11318130369
2016,"TGS","Bolsar","transporte","Millones de pesos 2018","ppye_neta",6686.09464896667
2016,"YPF","Bolsar","integrada","Millones de pesos 2018","activo",0
2016,"YPF","Bolsar","integrada","Millones de pesos 2018","activo_no_corr",494113.859655154
2016,"YPF","Bolsar","integrada","Millones de pesos 2018","inventarios",32288.5434759218
2016,"YPF","Bolsar","integrada","Millones de pesos 2018","KTA",452382.983236222
2016,"YPF","Bolsar","integrada","Millones de pesos 2018","ppye",511524.813025351
2016,"YPF","Bolsar","integrada","Millones de pesos 2018","ppye_neta",417404.152723518
2017,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","activo",6504.31719023396
2017,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","activo_no_corr",1697.95988625493
2017,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","inventarios",52.4364139410542
2017,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","KTA",1410.38024994334
2017,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","ppye",1566.52363385026
2017,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","ppye_neta",1346.38758647174
2017,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","activo",0
2017,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","activo_no_corr",19118.7649741976
2017,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","inventarios",0
2017,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","KTA",18609.2064720471
2017,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","ppye",18814.9530971471
2017,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","ppye_neta",18609.2064720471
2017,"PAE","Bolsar","produccion","Millones de pesos 2018","activo",0
2017,"PAE","Bolsar","produccion","Millones de pesos 2018","activo_no_corr",195740.82317893
2017,"PAE","Bolsar","produccion","Millones de pesos 2018","inventarios",0
2017,"PAE","Bolsar","produccion","Millones de pesos 2018","KTA",0
2017,"PAE","Bolsar","produccion","Millones de pesos 2018","ppye",0
2017,"PAE","Bolsar","produccion","Millones de pesos 2018","ppye_neta",0
2017,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","activo",0
2017,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","activo_no_corr",19416.37073612
2017,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","inventarios",306.901745420868
2017,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","KTA",7081.14510940715
2017,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","ppye",18436.2601725737
2017,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","ppye_neta",6700.27944318827
2017,"TGN","Bolsar","transporte","Millones de pesos 2018","activo",0
2017,"TGN","Bolsar","transporte","Millones de pesos 2018","activo_no_corr",28083.8447927969
2017,"TGN","Bolsar","transporte","Millones de pesos 2018","inventarios",0
2017,"TGN","Bolsar","transporte","Millones de pesos 2018","KTA",25184.4979219623
2017,"TGN","Bolsar","transporte","Millones de pesos 2018","ppye",26014.091009371
2017,"TGN","Bolsar","transporte","Millones de pesos 2018","ppye_neta",25184.4979219623
2017,"TGS","Bolsar","transporte","Millones de pesos 2018","activo",0
2017,"TGS","Bolsar","transporte","Millones de pesos 2018","activo_no_corr",7809.90668950512
2017,"TGS","Bolsar","transporte","Millones de pesos 2018","inventarios",0
2017,"TGS","Bolsar","transporte","Millones de pesos 2018","KTA",6324.60564494645
2017,"TGS","Bolsar","transporte","Millones de pesos 2018","ppye",7770.06693151425
2017,"TGS","Bolsar","transporte","Millones de pesos 2018","ppye_neta",6324.60564494645
2017,"YPF","Bolsar","integrada","Millones de pesos 2018","activo",0
2017,"YPF","Bolsar","integrada","Millones de pesos 2018","activo_no_corr",459727.330449831
2017,"YPF","Bolsar","integrada","Millones de pesos 2018","inventarios",32722.3894823075
2017,"YPF","Bolsar","integrada","Millones de pesos 2018","KTA",407310.247902207
2017,"YPF","Bolsar","integrada","Millones de pesos 2018","ppye",458780.106541179
2017,"YPF","Bolsar","integrada","Millones de pesos 2018","ppye_neta",372842.917674321
2018,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","activo",19666.874804
2018,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","activo_no_corr",12556.380441
2018,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","inventarios",125.565652
2018,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","KTA",7750.21717774528
2018,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","ppye",8530.657247
2018,"Camuzzi Gas Pampeana","Bolsar","distribucion","Millones de pesos 2018","ppye_neta",7609.487748
2018,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","activo",0
2018,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","activo_no_corr",28233.94
2018,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","inventarios",0
2018,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","KTA",21321.429
2018,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","ppye",23855.254
2018,"Metrogas","Bolsar","distribucion","Millones de pesos 2018","ppye_neta",21321.429
2018,"PAE","Bolsar","produccion","Millones de pesos 2018","activo",0
2018,"PAE","Bolsar","produccion","Millones de pesos 2018","activo_no_corr",407735
2018,"PAE","Bolsar","produccion","Millones de pesos 2018","inventarios",0
2018,"PAE","Bolsar","produccion","Millones de pesos 2018","KTA",0
2018,"PAE","Bolsar","produccion","Millones de pesos 2018","ppye",0
2018,"PAE","Bolsar","produccion","Millones de pesos 2018","ppye_neta",0
2018,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","activo",0
2018,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","activo_no_corr",67583.445
2018,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","inventarios",847.572
2018,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","KTA",54139.3036905869
2018,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","ppye",62487.893
2018,"Tecpetrol","Bolsar","produccion","Millones de pesos 2018","ppye_neta",53250.446
2018,"TGN","Bolsar","transporte","Millones de pesos 2018","activo",0
2018,"TGN","Bolsar","transporte","Millones de pesos 2018","activo_no_corr",39327.977
2018,"TGN","Bolsar","transporte","Millones de pesos 2018","inventarios",0
2018,"TGN","Bolsar","transporte","Millones de pesos 2018","KTA",33094.378
2018,"TGN","Bolsar","transporte","Millones de pesos 2018","ppye",35558.844
2018,"TGN","Bolsar","transporte","Millones de pesos 2018","ppye_neta",33094.378
2018,"TGS","Bolsar","transporte","Millones de pesos 2018","activo",0
2018,"TGS","Bolsar","transporte","Millones de pesos 2018","activo_no_corr",38779.711
2018,"TGS","Bolsar","transporte","Millones de pesos 2018","inventarios",0
2018,"TGS","Bolsar","transporte","Millones de pesos 2018","KTA",32586.828
2018,"TGS","Bolsar","transporte","Millones de pesos 2018","ppye",38685.519
2018,"TGS","Bolsar","transporte","Millones de pesos 2018","ppye_neta",32586.828
2018,"YPF","Bolsar","integrada","Millones de pesos 2018","activo",0
2018,"YPF","Bolsar","integrada","Millones de pesos 2018","activo_no_corr",785601
2018,"YPF","Bolsar","integrada","Millones de pesos 2018","inventarios",53324
2018,"YPF","Bolsar","integrada","Millones de pesos 2018","KTA",647094.392852574
2018,"YPF","Bolsar","integrada","Millones de pesos 2018","ppye",740103
2018,"YPF","Bolsar","integrada","Millones de pesos 2018","ppye_neta",589789
