"Country Name","Country Code","Commodity Name","Commodity Code","Unit Name","Unit Code",Attribute,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
"World","001","Lead ","PLEAD","Percent Change over Previous Period","PC_PP_PT","Value","20.3462760372148","-31.0931863327293","-2.56128329930554","-25.0539800464371","34.7067709011343","14.6846589843114","23.014817199567","-19.513785255093","-15.431105810333","-4.77385703160655","-9.48490538001269","4.88454449802685","-5.06151197786927","13.6971622021222","71.5206115110627","10.4797089370408","32.2317913885197","100.176356300145","-18.8358542835545","-17.87908692705","24.9629265366725","11.755249048755","-14.0436983849138","3.69231317492954","-2.06995062950448","-14.68119343499","4.40949237270591","24.000765354704","-3.20688777935634","-10.887589294773",
"World","001","Soft Logs ","PLOGORE","Percent Change over Previous Period","PC_PP_PT","Value","10.3306317475448","3.03792730208784","27.8704664697262","35.7352275852576","-2.17282527568249","3.12113034827954","-5.39058378135208","-11.2277117882693","-15.2794095842987","2.36021682815635","8.78101975418928","-12.0590775478812","-8.28931475575124","1.27661281203392","20.0030934906576","3.01163375245596","5.80612028159382","-13.1997583488403","0.317560862388023","-13.9823090196257","4.52911070960796","10.2497358533986","-5.69144161456957","8.87204269069551","4.9843101482278","-1.70130354199776","0.955983401012858","4.31468082802122","10.8588004412294","-12.0746756476096",
"World","001","Hard Logs, Import Price Japan","PLOGSK","Percent Change over Previous Period","PC_PP_PT","Value","-4.21702685719366","12.0704822664941","9.4992867863149","97.7621384494369","-18.6792019160611","-18.5379373004596","-2.14847830225078","-5.71236743811678","-31.4972787193751","14.8381164180009","1.62407633500902","-15.8825637348279","1.58091232700878","15.2388138048201","5.39869595921475","2.97315158121656","17.8755527629124","11.9248256211218","9.07391118623895","-1.74281263519744","-3.14440065092666","40.3851641194618","-7.68270431315564","-15.2772666006724","-7.65893539624146","-12.7730791629304","11.5281402306774","-3.26100731833125","1.6104111196823","1.26033611241729",
"World","001","Corn ","PMAIZMT","Percent Change over Previous Period","PC_PP_PT","Value","-1.87561976774533","-1.65335212204185","-3.03334455275895","-2.08500538829921","5.62350707175969","14.542019668602","33.26949186786","-28.7804995413516","-13.2749464780286","-11.1434926842352","-2.2978642867063","1.57551661561989","10.8517157687696","5.95177857315318","6.31809572777227","-11.9641003544709","23.490298381861","34.4951889302117","36.5200403255499","-25.8470034832868","12.2733562764949","56.9474987902997","2.25573868192077","-13.2215544222754","-25.5001806580787","-11.9698814148003","-6.25493108552305","-2.90536546910245","6.41405401708061","3.43966201394409",
"World","001","Natural gas, EU","PNGASEU","Percent Change over Previous Period","PC_PP_PT","Value","28.0769139005653","47.7887147020716","-21.3632621871946","9.86610400553669","-11.0006437420563","16.5885875634374","1.99876491999435","-2.89562243764662","-15.9292640040842","-19.512496602786","91.1452728670254","12.1406741882855","-31.1596369411031","30.753541957182","7.70647237444338","57.5233022636485","38.8419273034658","-0.852359208523606","61.3447958243783","-32.5975261655566","-7.14285714285715","28.8740245261985","13.0622837370242","-6.60777630938305","-6.48692932151635","-30.1847722204524","-40.4061145334246","31.9345613168676","37.8047757886011","-43.7834638744007",
"World","001","LNG, Asia ","PNGASJP","Percent Change over Previous Period","PC_PP_PT","Value",,,,"-3.90651085141907","-8.6865879082696","8.26991374936577","9.72352389878166","-3.63015161221441","-26.7671172169289","21.3615733736762","56.619296933433","-10.8086596625278","-5.19364626093166","12.5188253012048","18.2700351346829","19.3803932663743","14.4566891811826","4.49321875970597","37.8083820469632","-35.3727802142498","25.2308376905106","65.7990583636848","16.6630947278183","-4.44107651327272","-1.9704907002451","-35.5297347649164","-32.1140684410646","-2.57719739438309","35.156806847202","-44.4166034072589",
"World","001","Natural Gas, US Henry Hub Gas","PNGASUS","Percent Change over Previous Period","PC_PP_PT","Value",,,"20.6737878066235","20.7674164550424","-9.4300579401679","-10.9876623800509","57.7829439172374","-8.5211225054187","-15.1349099287916","8.29578984025682","90.5123488948002","-8.09282139162706","-15.1079687714305","63.8648060918025","7.27864672090669","50.5495784026197","-24.2204695408917","3.58020912194815","26.8733319817551","-55.4549050727676","11.1608403174941","-8.80320804004891","-31.1889569573967","35.3618795288064","17.2818370981013","-40.1885216908952","-4.63637504336715","18.9408313468788","6.43113686034236","-18.6603152009505",
"World","001","Nickel ","PNICK","Percent Change over Previous Period","PC_PP_PT","Value","-33.4186601447608","-7.90591096476383","-14.0598988045497","-24.3363630878902","19.2866106969968","29.8744152606791","-8.74884559653867","-7.72076192114475","-33.2307123721613","29.8235897633761","43.7819078842957","-30.8311407053575","13.6302535177493","41.9696226796241","43.5168500332935","6.92283251170979","63.2556288159662","53.927032397902","-43.0699173784454","-30.6257274338455","48.7038185701896","5.03962842878328","-23.4290864593024","-14.3187105228083","12.3977869878106","-29.7793671396739","-19.1142653377057","8.48817784644541","25.9800555619056","6.09913761926935",
"World","001","Brent Crude ","POILBRE","Percent Change over Previous Period","PC_PP_PT","Value","29.934240569915","-15.7276912803571","-2.84010342814247","-12.4479546722754","-6.89317056429866","7.77210257490388","19.9198710118728","-6.53927640156454","-33.4626618422773","39.1535084845705","59.9369085173502","-13.762548205717","2.40322250290164","15.3872471289792","32.713080099396","42.1947385552218","20.1030798405447","11.2500558742675","34.1505522189432","-36.5941884315708","28.7243146694533","39.489948075052","0.789611026068422","-2.78277800356492","-9.09616590018707","-47.04100272068","-15.9389070343939","23.5050341044607","30.6433866544439","-9.90453829093473",
"World","001","Dubai Crude ","POILDUB","Percent Change over Previous Period","PC_PP_PT","Value","31.3618841421556","-19.8906576620035","3.20152549177038","-13.0263541767966","-0.497568066193359","8.73693673446454","14.9382524673177","-2.34670023377091","-33.2105699291041","41.2393162393162","52.7597481821287","-12.9384703852789","4.50976075150447","12.6297372157847","25.0938135953254","47.1054484793406","24.8432324013668","11.3863884735562","36.9963251300216","-34.1288889699044","26.4621298627007","35.8192543049148","2.72852891932604","-3.20386512300542","-8.31429968149893","-46.9999139479634","-19.5108928818564","28.8101154752","30.1479952807806","-8.65505865883781",
