anio,sector,variable,unidad,fuente,valor
2001,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,39009.91852570374
2001,distribucion,inventarios,Millones de pesos 2018,Bolsar,17.97681798396632
2001,distribucion,ppye,Millones de pesos 2018,Bolsar,36836.44620229161
2001,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,34187.32892004914
2001,integrada,KTA,Millones de pesos 2018,Bolsar,413615.5472960711
2001,integrada,activo,Millones de pesos 2018,Bolsar,351575.56908150634
2001,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,560611.3614131552
2001,integrada,inventarios,Millones de pesos 2018,Bolsar,15973.612506737081
2001,integrada,ppye,Millones de pesos 2018,Bolsar,428868.08171589696
2001,integrada,ppye_neta,Millones de pesos 2018,Bolsar,395958.2774471309
2001,produccion,KTA,Millones de pesos 2018,Bolsar,105150.86153154426
2001,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2001,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,48778.02735487652
2001,produccion,inventarios,Millones de pesos 2018,Bolsar,978.9431026319373
2001,produccion,ppye,Millones de pesos 2018,Bolsar,494278.4119603414
2001,produccion,ppye_neta,Millones de pesos 2018,Bolsar,104047.40303523108
2001,transporte,KTA,Millones de pesos 2018,Bolsar,83066.03699197638
2001,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2001,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,86999.78622048808
2001,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2001,transporte,ppye,Millones de pesos 2018,Bolsar,84484.1503759214
2001,transporte,ppye_neta,Millones de pesos 2018,Bolsar,83066.03699197638
2002,distribucion,KTA,Millones de pesos 2018,Bolsar,58856.85015987248
2002,distribucion,activo,Millones de pesos 2018,Bolsar,24845.752121888927
2002,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,65642.71565625523
2002,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2002,distribucion,ppye,Millones de pesos 2018,Bolsar,60678.643014360365
2002,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,58856.85015987248
2002,integrada,KTA,Millones de pesos 2018,Bolsar,541690.5449210597
2002,integrada,activo,Millones de pesos 2018,Bolsar,282275.40158946795
2002,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,661115.9841283388
2002,integrada,inventarios,Millones de pesos 2018,Bolsar,20234.869895005428
2002,integrada,ppye,Millones de pesos 2018,Bolsar,575712.0184427795
2002,integrada,ppye_neta,Millones de pesos 2018,Bolsar,520174.6380465798
2002,produccion,KTA,Millones de pesos 2018,Bolsar,94751.20199085854
2002,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2002,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,113097.17299820803
2002,produccion,inventarios,Millones de pesos 2018,Bolsar,2885.1328078692723
2002,produccion,ppye,Millones de pesos 2018,Bolsar,629366.6051685547
2002,produccion,ppye_neta,Millones de pesos 2018,Bolsar,91647.28080823028
2002,transporte,KTA,Millones de pesos 2018,Bolsar,162279.460767761
2002,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2002,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,167104.06141689466
2002,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2002,transporte,ppye,Millones de pesos 2018,Bolsar,163360.87918224168
2002,transporte,ppye_neta,Millones de pesos 2018,Bolsar,162279.460767761
2003,distribucion,KTA,Millones de pesos 2018,Bolsar,50884.86587185971
2003,distribucion,activo,Millones de pesos 2018,Bolsar,21850.27224645868
2003,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,56752.05168149599
2003,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2003,distribucion,ppye,Millones de pesos 2018,Bolsar,52009.39862696833
2003,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,50884.86587185971
2003,integrada,KTA,Millones de pesos 2018,Bolsar,559823.5208879266
2003,integrada,activo,Millones de pesos 2018,Bolsar,294138.414751036
2003,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,651244.0223526406
2003,integrada,inventarios,Millones de pesos 2018,Bolsar,23558.03829739157
2003,integrada,ppye,Millones de pesos 2018,Bolsar,584651.1144044842
2003,integrada,ppye_neta,Millones de pesos 2018,Bolsar,535148.2605344047
2003,produccion,KTA,Millones de pesos 2018,Bolsar,92219.17181917021
2003,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2003,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,94828.68353132567
2003,produccion,inventarios,Millones de pesos 2018,Bolsar,2083.456144921362
2003,produccion,ppye,Millones de pesos 2018,Bolsar,524125.8862213256
2003,produccion,ppye_neta,Millones de pesos 2018,Bolsar,90014.04361618476
2003,transporte,KTA,Millones de pesos 2018,Bolsar,122987.49921212206
2003,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2003,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,131474.9156424239
2003,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2003,transporte,ppye,Millones de pesos 2018,Bolsar,124795.32813093133
2003,transporte,ppye_neta,Millones de pesos 2018,Bolsar,122987.49921212206
2004,distribucion,KTA,Millones de pesos 2018,Bolsar,46992.175611617015
2004,distribucion,activo,Millones de pesos 2018,Bolsar,20183.280393037967
2004,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,52641.9209835667
2004,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2004,distribucion,ppye,Millones de pesos 2018,Bolsar,48380.337457537404
2004,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,46992.175611617015
2004,integrada,KTA,Millones de pesos 2018,Bolsar,536777.3728577163
2004,integrada,activo,Millones de pesos 2018,Bolsar,319092.9320348424
2004,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,627349.9308497123
2004,integrada,inventarios,Millones de pesos 2018,Bolsar,28285.101046015177
2004,integrada,ppye,Millones de pesos 2018,Bolsar,556576.1061472832
2004,integrada,ppye_neta,Millones de pesos 2018,Bolsar,506601.68949349696
2004,produccion,KTA,Millones de pesos 2018,Bolsar,104133.36120006088
2004,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2004,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,94931.15060751562
2004,produccion,inventarios,Millones de pesos 2018,Bolsar,2359.0576934096657
2004,produccion,ppye,Millones de pesos 2018,Bolsar,528871.1375839805
2004,produccion,ppye_neta,Millones de pesos 2018,Bolsar,101630.70624682121
2004,transporte,KTA,Millones de pesos 2018,Bolsar,114266.13724635784
2004,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2004,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,123303.48004349317
2004,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2004,transporte,ppye,Millones de pesos 2018,Bolsar,116442.04847426538
2004,transporte,ppye_neta,Millones de pesos 2018,Bolsar,114266.13724635784
2005,distribucion,KTA,Millones de pesos 2018,Bolsar,41063.48495251447
2005,distribucion,activo,Millones de pesos 2018,Bolsar,18724.97480408535
2005,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,47193.24280281863
2005,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2005,distribucion,ppye,Millones de pesos 2018,Bolsar,43063.97754452297
2005,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,41063.48495251447
2005,integrada,KTA,Millones de pesos 2018,Bolsar,526020.6745199396
2005,integrada,activo,Millones de pesos 2018,Bolsar,300549.55920690193
2005,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,614769.866169098
2005,integrada,inventarios,Millones de pesos 2018,Bolsar,33373.175835682996
2005,integrada,ppye,Millones de pesos 2018,Bolsar,554723.6132229692
2005,integrada,ppye_neta,Millones de pesos 2018,Bolsar,490682.76459979883
2005,produccion,KTA,Millones de pesos 2018,Bolsar,116893.93725722413
2005,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2005,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,96185.88522221077
2005,produccion,inventarios,Millones de pesos 2018,Bolsar,2312.473028911818
2005,produccion,ppye,Millones de pesos 2018,Bolsar,562841.5228632515
2005,produccion,ppye_neta,Millones de pesos 2018,Bolsar,114424.65206824968
2005,transporte,KTA,Millones de pesos 2018,Bolsar,102788.2357137891
2005,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2005,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,111443.29911220486
2005,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2005,transporte,ppye,Millones de pesos 2018,Bolsar,104895.44063496194
2005,transporte,ppye_neta,Millones de pesos 2018,Bolsar,102788.2357137891
2006,distribucion,KTA,Millones de pesos 2018,Bolsar,36145.61990234201
2006,distribucion,activo,Millones de pesos 2018,Bolsar,16635.97800029315
2006,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,40303.827781158594
2006,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2006,distribucion,ppye,Millones de pesos 2018,Bolsar,38291.38888375975
2006,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,36145.61990234201
2006,integrada,KTA,Millones de pesos 2018,Bolsar,448974.4581824082
2006,integrada,activo,Millones de pesos 2018,Bolsar,294033.5760395952
2006,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,568435.2553530365
2006,integrada,inventarios,Millones de pesos 2018,Bolsar,37096.82239554656
2006,integrada,ppye,Millones de pesos 2018,Bolsar,479316.7767935223
2006,integrada,ppye_neta,Millones de pesos 2018,Bolsar,409830.194960162
2006,produccion,KTA,Millones de pesos 2018,Bolsar,135074.1140249314
2006,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2006,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,101265.37023958105
2006,produccion,inventarios,Millones de pesos 2018,Bolsar,2326.150149222024
2006,produccion,ppye,Millones de pesos 2018,Bolsar,562955.9757558049
2006,produccion,ppye_neta,Millones de pesos 2018,Bolsar,132588.99426827006
2006,transporte,KTA,Millones de pesos 2018,Bolsar,91054.45911210559
2006,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2006,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,99119.65272013823
2006,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2006,transporte,ppye,Millones de pesos 2018,Bolsar,92921.71367535378
2006,transporte,ppye_neta,Millones de pesos 2018,Bolsar,91054.45911210559
2007,distribucion,KTA,Millones de pesos 2018,Bolsar,31650.902219407973
2007,distribucion,activo,Millones de pesos 2018,Bolsar,14876.083428940427
2007,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,35536.80216017894
2007,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2007,distribucion,ppye,Millones de pesos 2018,Bolsar,33375.24268776206
2007,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,31650.902219407973
2007,integrada,KTA,Millones de pesos 2018,Bolsar,430780.20775430044
2007,integrada,activo,Millones de pesos 2018,Bolsar,271032.2889242324
2007,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,532838.5407623611
2007,integrada,inventarios,Millones de pesos 2018,Bolsar,45292.6084735958
2007,integrada,ppye,Millones de pesos 2018,Bolsar,457405.8523994995
2007,integrada,ppye_neta,Millones de pesos 2018,Bolsar,382531.5486745862
2007,produccion,KTA,Millones de pesos 2018,Bolsar,149029.70806126116
2007,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2007,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,108503.74190727928
2007,produccion,inventarios,Millones de pesos 2018,Bolsar,2541.157725063834
2007,produccion,ppye,Millones de pesos 2018,Bolsar,519933.5484174539
2007,produccion,ppye_neta,Millones de pesos 2018,Bolsar,146286.73690958525
2007,transporte,KTA,Millones de pesos 2018,Bolsar,78893.39137158716
2007,transporte,activo,Millones de pesos 2018,Bolsar,0.0
