anio,sector,variable,unidad,fuente,valor
1997,holding,activo_corr,Millones de pesos 2018,S&P Capital IQ,9250.338550685472
1997,holding,cash_st_inv,Millones de pesos 2018,S&P Capital IQ,1829.304664754138
1997,holding,costo_ventas,Millones de pesos 2018,S&P Capital IQ,5868.739375894442
1997,holding,deuda_lp,Millones de pesos 2018,S&P Capital IQ,6241.095754448904
1997,holding,deuda_neta,Millones de pesos 2018,S&P Capital IQ,18536.96919564027
1997,holding,deuda_total,Millones de pesos 2018,S&P Capital IQ,20366.27386039441
1997,holding,ebit,Millones de pesos 2018,S&P Capital IQ,959.5914568156822
1997,holding,ebitda,Millones de pesos 2018,S&P Capital IQ,1382.5075294187932
1997,holding,ebt,Millones de pesos 2018,S&P Capital IQ,2878.265721613559
1997,holding,ganancia_bruta,Millones de pesos 2018,S&P Capital IQ,2149.804294734558
1997,holding,impuesto_ganancias,Millones de pesos 2018,S&P Capital IQ,162.20811299913655
1997,holding,inventarios,Millones de pesos 2018,S&P Capital IQ,1855.4746472370655
1997,holding,pasivo,Millones de pesos 2018,S&P Capital IQ,23862.344455161783
1997,holding,patrimonio_neto,Millones de pesos 2018,S&P Capital IQ,10846.504022610654
1997,holding,patrimonio_neto_total,Millones de pesos 2018,S&P Capital IQ,12123.797540822576
1997,holding,ppye_neta,Millones de pesos 2018,S&P Capital IQ,10097.340588208715
1997,holding,utilidad_neta,Millones de pesos 2018,S&P Capital IQ,2507.8676410680237
1997,holding,utilidad_neta_empresa,Millones de pesos 2018,S&P Capital IQ,2716.0576086144224
1997,holding,utilidad_operativa,Millones de pesos 2018,S&P Capital IQ,959.5914568156822
1997,holding,ventas,Millones de pesos 2018,S&P Capital IQ,8018.543670629
1997,holding,ventas_raw,Millones de pesos 2018,S&P Capital IQ,8018.543670629
1997,integrada,KTA,Millones de pesos 2018,S&P Capital IQ,338048.0147357358
1997,integrada,activo,Millones de pesos 2018,S&P Capital IQ,437692.3212159203
1997,integrada,activo_corr,Millones de pesos 2018,S&P Capital IQ,64801.86138629663
1997,integrada,cash_st_inv,Millones de pesos 2018,S&P Capital IQ,13555.491412439602
1997,integrada,costo_ventas,Millones de pesos 2018,S&P Capital IQ,119430.74610284498
1997,integrada,deuda_lp,Millones de pesos 2018,S&P Capital IQ,90361.46526903921
1997,integrada,deuda_neta,Millones de pesos 2018,S&P Capital IQ,124924.15350450904
1997,integrada,deuda_total,Millones de pesos 2018,S&P Capital IQ,138479.64491694863
1997,integrada,ebit,Millones de pesos 2018,S&P Capital IQ,47914.720114514465
1997,integrada,ebitda,Millones de pesos 2018,S&P Capital IQ,80341.08324933716
1997,integrada,ebt,Millones de pesos 2018,S&P Capital IQ,45498.63815544924
1997,integrada,ganancia_bruta,Millones de pesos 2018,S&P Capital IQ,71668.62063837673
1997,integrada,impuesto_ganancias,Millones de pesos 2018,S&P Capital IQ,13199.437228998411
1997,integrada,inventarios,Millones de pesos 2018,S&P Capital IQ,11724.355611884908
1997,integrada,pasivo,Millones de pesos 2018,S&P Capital IQ,201526.6678277137
1997,integrada,patrimonio_neto,Millones de pesos 2018,S&P Capital IQ,231562.38144514553
1997,integrada,patrimonio_neto_total,Millones de pesos 2018,S&P Capital IQ,236165.6533882066
1997,integrada,ppye_neta,Millones de pesos 2018,S&P Capital IQ,312768.16771141125
1997,integrada,utilidad_neta,Millones de pesos 2018,S&P Capital IQ,54323.695416455885
1997,integrada,utilidad_neta_empresa,Millones de pesos 2018,S&P Capital IQ,32299.20092645083
1997,integrada,utilidad_operativa,Millones de pesos 2018,S&P Capital IQ,47914.720114514465
1997,integrada,ventas,Millones de pesos 2018,S&P Capital IQ,191099.3667412217
1997,integrada,ventas_raw,Millones de pesos 2018,S&P Capital IQ,191099.3667412217
1997,produccion,activo,Millones de pesos 2018,S&P Capital IQ,8512.61460310569
1997,produccion,activo_corr,Millones de pesos 2018,S&P Capital IQ,794.2818066914589
1997,produccion,deuda_lp,Millones de pesos 2018,S&P Capital IQ,2096.097895541855
1997,produccion,deuda_neta,Millones de pesos 2018,S&P Capital IQ,1751.5328939400274
1997,produccion,deuda_total,Millones de pesos 2018,S&P Capital IQ,2136.4152840768784
1997,produccion,ebit,Millones de pesos 2018,S&P Capital IQ,647.1798010768402
1997,produccion,ebitda,Millones de pesos 2018,S&P Capital IQ,1029.4196842621836
1997,produccion,ebt,Millones de pesos 2018,S&P Capital IQ,664.912393006175
1997,produccion,inventarios,Millones de pesos 2018,S&P Capital IQ,11.002888103061668
1997,produccion,pasivo,Millones de pesos 2018,S&P Capital IQ,2644.0530763014485
1997,produccion,patrimonio_neto,Millones de pesos 2018,S&P Capital IQ,5868.561526839708
1997,produccion,patrimonio_neto_total,Millones de pesos 2018,S&P Capital IQ,5868.561526839708
1997,produccion,ppye,Millones de pesos 2018,S&P Capital IQ,6694.630070738373
1997,produccion,ppye_neta,Millones de pesos 2018,S&P Capital IQ,5976.85065086537
1997,produccion,utilidad_neta,Millones de pesos 2018,S&P Capital IQ,664.912393006175
1997,produccion,utilidad_neta_empresa,Millones de pesos 2018,S&P Capital IQ,664.912393006175
1997,produccion,utilidad_operativa,Millones de pesos 2018,S&P Capital IQ,647.1798010768402
1997,produccion,ventas,Millones de pesos 2018,S&P Capital IQ,2068.2230238884886
1997,produccion,ventas_raw,Millones de pesos 2018,S&P Capital IQ,2068.2230238884886
1997,transporte,activo,Millones de pesos 2018,S&P Capital IQ,71294.04693239488
1997,transporte,activo_corr,Millones de pesos 2018,S&P Capital IQ,4421.0226845359375
1997,transporte,cash_st_inv,Millones de pesos 2018,S&P Capital IQ,50.80994927472483
