Año;Mes;ACEITE PARA TRANSFORMADOR;ADITIVOS LUBRICANTES;ADITIVOS PARA COMBUSTIBLES;AEROKEROSENE;AERONAFTAS;AGUARRAS;ASFALTOS;BASES LUBRICANTES;BENZENO;BETUN DE PETROLEO;BUTANO NO PETROQUIMICO;BUTANO PETROQUIMICO;CARBON MINERAL;CICLO HEXANO;COQUE;CORTES DE GAS OIL;DIESEL OIL;DILUYENTES;EMULSIVOS;FUEL OIL, AZUFRE <1%;FUEL OIL, AZUFRE >1%;GAS NATURAL;GAS OIL;GASOLINA NATURAL;GLP A GRANEL;GLP ENVASADO;GRASAS;HEXANO;KEROSENE;LINEAL ALQUIL BENCENO;LUBRICANTE AUTO, EXCLUIDO GRASAS;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;METIL TERBUTIL ETER (MTBE);NAFTA COMUN >83 RON;NAFTA COMUN CON PLOMO;NAFTA SUPER >93 RON;NAFTA SUPER CON PLOMO;NAFTA ULTRA >97 RON;NAFTA VIRGEN;OTRAS NAFTAS O CORTES DE ELLAS;OTROS ADITIVOS;OTROS PRODUCTOS PETROQUIMICOS;PARAFINAS;PETROLEO;PETROLEO CAÑADON SECO (SANTA CRUZ NORTE);PETROLEO ESCALANTE (CHUBUT);PETROLEO MAGALLANES;PROPANO NO PETROQUIMICO;PROPANO USO PETROQUIMICO;PROPELENTE;SOLVENTES ALIFATICOS;SOLVENTES AROMATICOS;SOLVENTES HEXANO;TOLUENO;VASELINA MINERAL;XILENO;ACEITE PARA TRANSFORMADOR;ADITIVOS LUBRICANTES;ADITIVOS PARA COMBUSTIBLES;AEROKEROSENE;AERONAFTAS;AGUARRAS;ASFALTOS;BASES LUBRICANTES;BENZENO;BETUN DE PETROLEO;BUTANO NO PETROQUIMICO;BUTANO PETROQUIMICO;CARBON MINERAL;CICLO HEXANO;COQUE;CORTES DE GAS OIL;DIESEL OIL;DILUYENTES;EMULSIVOS;FUEL OIL, AZUFRE <1%;FUEL OIL, AZUFRE >1%;GAS NATURAL;GAS OIL;GASOLINA NATURAL;GLP A GRANEL;GLP ENVASADO;GRASAS;HEXANO;KEROSENE;LINEAL ALQUIL BENCENO;LUBRICANTE AUTO, EXCLUIDO GRASAS;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;METIL TERBUTIL ETER (MTBE);NAFTA COMUN >83 RON;NAFTA COMUN CON PLOMO;NAFTA SUPER >93 RON;NAFTA SUPER CON PLOMO;NAFTA ULTRA >97 RON;NAFTA VIRGEN;OTRAS NAFTAS O CORTES DE ELLAS;OTROS ADITIVOS;OTROS PRODUCTOS PETROQUIMICOS;PARAFINAS;PETROLEO;PETROLEO CAÑADON SECO (SANTA CRUZ NORTE);PETROLEO ESCALANTE (CHUBUT);PETROLEO MAGALLANES;PROPANO NO PETROQUIMICO;PROPANO USO PETROQUIMICO;PROPELENTE;SOLVENTES ALIFATICOS;SOLVENTES AROMATICOS;SOLVENTES HEXANO;TOLUENO;VASELINA MINERAL;XILENO;;
;6;;2748;;96955;375583;158836;829446;3753202;;;;;;;82003;;;882062;;1256967;2670268;;8859010;;;3465613;45250;;;82863;;;;;;;;;;1187800;;;;85150375;;;;;;;;;270805;;;;;0;;0;0;723;10733;11752;;;;;;;2476;;;0;;14123;29759;;0;;;18213;52;;;102;;;;;;;;;;0;;;;36153;;;;;;;;;808;;;;109169786;124894
;7;;45659;;427519;;100127;63397;3578902;;;;;;;2872044;;;;;590441;;;5401443;;;2753489;25847;;;21335;;;;;;;;;;;;;;117550563;;;;;;;;;126810;;;;;0;;0;;455;210;11080;;;;;;;37806;;;;;6409;;;0;;;15807;30;;;26;;;;;;;;;;;;;;35416;;;;;;;;;372;;;;133557576;107611
;8;;;;430295;39506;83106;;513733;;;;;;;2223764;;;5162;;1703582;;;7304702;;;5200669;29576;;;108763;;;;;;;;;;;;;;82680721;;;;;;;32914;;74752;;;;;;;0;0;502;;0;;;;;;;31649;;;0;;29311;;;0;;;32048;29;;;131;;;;;;;;;;;;;;0;;;;;;;100;;212;;;;100431245;93982
;9;;104958;10041;315858;80539;119567;1523513;347656;;;;;;;1822221;;;;;3659866;;;7564676;;;3285906;11318;;;85374;;;;;;;;;;;;;;123882648;;;;;;;0;;59455;;;;;0;0;0;0;680;21997;0;;;;;;;20371;;;;;47216;;;0;;;20129;9;;;103;;;;;;;;;;;;;;293005;;;;;;;0;;172;;;;142873596;403682
;10;;14428;;421770;24638;131461;5084;403720;;;;;;;1146583;;;;;515288;;;4505335;;;2078703;42396;;;129862;;;;;6914745;;;;;;;;;70998905;;;;;;;0;;229690;;;;;0;;0;0;823;23;0;;;;;;;16459;;;;;6063;;;0;;;12029;47;;;156;;;;;0;;;;;;;;;0;;;;;;;0;;659;;;;87562608;36259
;11;;;;361407;;252556;;374550;;;;;;874688;2275227;;;3300000;;2419164;;;8869654;;;1405505;29329;;;170087;;;;;;;;;;;;;;95401932;;;;;;;;;84970;;;;;;;0;;1072;;0;;;;;;3060;35072;;;0;;25189;;;0;;;7850;34;;;205;;;;;;;;;;;;;;26251;;;;;;;;;245;;;;115819069;98978
;12;;23319;;445974;;71220;6625;152337;;;;;;;2567086;;;572003;;7270981;;;8712136;;;6386325;72270;;;182618;;;;;;;;;;;;;;120041409;;;;;;;373;;192096;;;;;0;;0;;222;25;0;;;;;;;42460;;;0;;63066;;;0;;;38911;52;;;230;;;;;;;;;;;;;;25670;;;;;;;23;;557;;;;146696772;171216
1996;1;;;;321784;;31946;;255364;;;;;;;1114204;;;354528;;4832288;1609519;;11723967;409224.5625;5434959.266;;142285;;;83232;;;;;;;;;1470000;;;;;145523352.9;;;;;;;28043;;166846;;;;;;;0;;99;;0;;;;;;;18996;;;0;;48323;14358;;0;2617.699951;31789.63989;;37;;;100;;;;;;;;;0;;;;;537070.761;;;;;;;97;;483;;;;173501542.7;653971.1008
;2;;;;569735;;16800;7270;235868;;;;;;;2362571;;;2260504;;;4393715;;4016819;416814.2188;4551785.55;;36728;;;128816;;;;;;;;;5413224;;;;;121282013.2;;;;;;0;6786;;147163;;;;;;;0;;48;28;0;;;;;;;38860;;;0;;;41120;;0;2621.469971;24845.85007;;42;;;155;;;;;;;;;0;;;;;385463.6809;;;;;;145;23;;426;;;;145846612;493778.0009
;3;;71331;;424794;;67653;;447149;;;;;;;2336031;;;875770;;;1562541;;12496112.1;;2932326;;27893;;;180925;;;;;;;;;3995985;;;;;192899284.4;;;;;;;164053;;98890;;;;;0;;0;;196;;0;;;;;;;42523;;;0;;;16827;;1980.570038;;15881;;32.40000001;;;221;;;;;;;;;0;;;;;441361.4218;;;;;;;566;;319;;;;218580737.5;519907.3918
;4;;;;423132;;68046;10945;244486;;;;;;;1226967;;;;;;;;8919707.301;480556.75;5392001.813;;54217;;;274880;;;;;;;;;7215778;;;;899467.6235;192155726.2;;;;;;;21518;;192879;;;;;;;0;;0;79;0;;;;;;;21459;;;;;;;;181.8300018;2611.719971;28398.8999;;58;;;335;;;;;;;;;0;;;;1215;565299.9237;;;;;;;74;;556;;;;217580307.7;620268.3736
;5;;;;687542;;88579;14685;220963;;;;;;;2583046;;;555876;;;;;9460110;447668.5;3271230.281;;36341;;;263138;;;;;;;;;9009096;1810372;;;;167073778.7;;;;;;6267;23488;;279360;;;;;;;0;;0;106;0;;;;;;;42828;;;0;;;;;0;0;17203;;39;;;321;;;;;;;;;0;0;;;;518308.0069;;;;;;19;0;;0;;;;195831540.4;578824.0069
;6;;8820;25727;570597;;39546;21889;1193485;;;;;;;2374613;;;;;;;;10955523;417494.2813;3427892;;48661;;;80508;;;;;;;;;9562382;3859533;;;;182735900.9;;;;;;12000;;;;;;;;3;20;0;;0;158;0;;;;;;;37940;;;;;;;;0;2617.52002;17719;;51;;;98;;;;;;;;;0;0;;;;448289.6735;;;;;;36;;;;;;;215334571.2;506932.1935
;7;;17319;;668136;;26855;45294;309232;;;;;;;850600;;;;;;;;13929641;521206.7813;5811900;;35478;;;;;;;;;;;;8807558;;;;1105896.57;200817349.8;;;;;;;;;;;;;;0;;0;;0;279;0;;;;;;;13408;;;;;;;;0;2944.669922;31625;;36;;;;;;;;;;;;0;;;;1480.400024;713033.66;;;;;;;;;;;;;232946466.2;762806.7299
;8;;;20537;530205;;13132;67192;381100;;;;;;;1335200;;;1248094;;;;;9031200;471824;9096073.398;;60126;;;17200;;;;;;;;;13072580;2441100;;;891781.3052;196752490.3;;;;;;;;;;;;;;;0;0;;0;485;0;;;;;;;22734;;;0;;;;;0;2609.209961;46480.79001;;55;;;23;;;;;;;;;0;0;;;1178.099994;527557.9991;;;;;;;;;;;;;235429835;601123.099
;9;;60000;;690973;;20664;74673;1627013;;;;;;;2389500;;;5397280;;;;;10516500;561027.4375;7655476;;58549;;;237700;;;;;;;;;7293905;2666200;;;711056.7734;228733394.5;;;;;;;;;;;;;;0;;0;;0;539;0;;;;;;;40065;;;0;;;;;0;2945.030029;35006;;62;;;295;;;;;;;;;0;0;;;931.3300018;573476.037;;;;;;;;;;;;;268693911.7;653319.397
;10;;47220;;677693;;100351;54585;250862;;;;;;;1204800;;;752208;;;;;15229072;463674.6875;11448200;;45183;;;800800;;;;;;;;;14918125;3134000;;;;203633946.9;;;;;;;;;;;;;;0;;0;;0;394;0;;;;;;;20281;;;0;;;;;0;2613.600098;48791;;50;;;1052;;;;;;;;;0;0;;;;511546.2535;;;;;;;;;;;;;252760720.6;584727.8536
;11;;111375;;560249;;;67469;1921401;;;;;;;1192200;;;5180118;;;;;10860183;;8337600;;34434;;;;;;;;;;;;12226294;2546000;;;;217962143.1;;;;;;;;;;;;;;0;;0;;;207;8188;;;;;;;19173;;;0;;;;;0;;29666;;39;;;;;;;;;;;;0;0;;;;582143.3195;;;;;;;;;;;;;260999466.1;639416.3195
;12;;;;453987;;19824;67469;1409297;;;;;;;1374800;;;2415024;;;;;23620921;;14412200;;29697;;;;;;;;;;;;9034560;2624100;;;;264698000.1;;;;;;;;;;;;;;;;0;;0;487;7146;;;;;;;22771;;;0;;;;;0;;54665;;33;;;;;;;;;;;;0;0;;;;608940.5493;;;;;;;;;;;;;320159879.1;694042.5493
1997;1;;11674;;466946;;70891;22750;289640;;;;;;;2152800;;;;;;;1254706;18684363;;11548800;;38689;;;25300;;;;;;;;;7382663;3141100;;;571078.3828;210325694.8;;;;;;;;;;;;;;0;;0;;0;182;0;;;;;;;37648;;;;;;;0;6381.779785;;46526;;44;;;34;;;;;;;;;0;0;;;758.5100098;171070.5808;;;;;;;;;;;;;255987095.1;262644.8706
