;;Actualizada al 01/07/2020;;;;;
;;;;;;;
pais;(Todas);;;;;;
;;Los montos son en dólares estadounidenses;;;;;
;;;;;tipodecomercializacion;;
anio;mes;producto;unidad;Datos;Exportación;Importación;Total general
2010;1;Grasas;(Ton);Suma de cantidad;104.48;57.24;161.72
2010;1;Kerosene;(m3);Suma de monto;0;0;0
2010;1;Kerosene;(m3);Suma de cantidad;0;0;0
2010;1;Lubricantes automotrices;(m3);Suma de monto;2959589;301052.735;3260641.735
2010;1;Lubricantes automotrices;(m3);Suma de cantidad;1804.85;217.734;2022.584
2010;1;Lubricantes industriales;(m3);Suma de monto;2049407.02;197585.553;2246992.573
2010;1;Lubricantes industriales;(m3);Suma de cantidad;1960.32;49.517;2009.837
2010;1;Lubricantes marinos;(m3);Suma de monto;240000;0;240000
2010;1;Lubricantes marinos;(m3);Suma de cantidad;122;0;122
2010;1;Mezclas IFO;(Ton);Suma de monto;0;0;0
2010;1;Mezclas IFO;(Ton);Suma de cantidad;0;0;0
2010;1;Nafta Grado 1 (Común);(m3);Suma de monto;1157854.394;0;1157854.394
2010;1;Nafta Grado 1 (Común);(m3);Suma de cantidad;2424.633;0;2424.633
2010;1;Nafta Grado 2 (Súper);(m3);Suma de monto;0;0;0
2010;1;Nafta Grado 2 (Súper);(m3);Suma de cantidad;0;0;0
2010;1;Nafta Grado 3 (Ultra);(m3);Suma de monto;419614.468;0;419614.468
2010;1;Nafta Grado 3 (Ultra);(m3);Suma de cantidad;788.749;0;788.749
2010;1;Nafta Virgen;(m3);Suma de monto;16119963.55;0;16119963.55
2010;1;Nafta Virgen;(m3);Suma de cantidad;35207.385;0;35207.385
2010;1;Otros Productos Livianos;(m3);Suma de monto;3491641.63;3940929.13;7432570.76
2010;1;Otros Productos Livianos;(m3);Suma de cantidad;5600.46;6005.7;11606.16
2010;1;Otros Productos Medianos;(m3);Suma de monto;575038.48;1769816;2344854.48
2010;1;Otros Productos Medianos;(m3);Suma de cantidad;407.216;1348;1755.216
2010;1;Otros Productos Pesados;(m3);Suma de monto;5234.8;143297.51;148532.31
2010;1;Otros Productos Pesados;(m3);Suma de cantidad;1.664;45.698;47.362
2010;1;Otros Tipos de Gasoil;(m3);Suma de monto;0;0;0
2010;1;Otros Tipos de Gasoil;(m3);Suma de cantidad;0;0;0
2010;1;Otros Tipos de Naftas;(m3);Suma de monto;22789177.9;0;22789177.9
2010;1;Otros Tipos de Naftas;(m3);Suma de cantidad;49546.872;0;49546.872
2010;1;Propano y Otros C3;(Ton);Suma de monto;43572030.34;0;43572030.34
2010;1;Propano y Otros C3;(Ton);Suma de cantidad;68125.586;0;68125.586
2010;1;Solventes Alifáticos;(m3);Suma de monto;1757134.18;0;1757134.18
2010;1;Solventes Alifáticos;(m3);Suma de cantidad;2778.538;0;2778.538
2010;1;Solventes Aromáticos;(m3);Suma de monto;1167825.88;0;1167825.88
2010;1;Solventes Aromáticos;(m3);Suma de cantidad;1471.997;0;1471.997
2010;1;Solventes Hexano;(m3);Suma de monto;492758.62;0;492758.62
2010;1;Solventes Hexano;(m3);Suma de cantidad;715.508;0;715.508
2010;2;Aerokerosene (Jet);(m3);Suma de monto;0;0;0
2010;2;Aerokerosene (Jet);(m3);Suma de cantidad;0;0;0
2010;2;Aeronaftas;(m3);Suma de monto;0;0;0
2010;2;Aeronaftas;(m3);Suma de cantidad;0;0;0
2010;2;Aguarras;(m3);Suma de monto;334202;0;334202
2010;2;Aguarras;(m3);Suma de cantidad;536;0;536
2010;2;Asfaltos;(Ton);Suma de monto;400343;0;400343
2010;2;Asfaltos;(Ton);Suma de cantidad;723.01;0;723.01
2010;2;Bases Lubricantes;(m3);Suma de monto;709;1190633.27;1191342.27
2010;2;Bases Lubricantes;(m3);Suma de cantidad;94.5;1181.62;1276.12
2010;2;Butano y Otros C4;(Ton);Suma de monto;44314563.64;0;44314563.64
2010;2;Butano y Otros C4;(Ton);Suma de cantidad;67265.619;0;67265.619
2010;2;Coque;(Ton);Suma de monto;0;0;0
2010;2;Coque;(Ton);Suma de cantidad;0;0;0
2010;2;Crudo importado;(m3);Suma de monto;0;0;0
2010;2;Crudo importado;(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Austral - Santa Cruz - Off Shore;(m3);Suma de monto;0;0;0
2010;2;Cuenca Austral - Santa Cruz - Off Shore;(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Austral - Santa Cruz - On  Shore;(m3);Suma de monto;0;0;0
2010;2;Cuenca Austral - Santa Cruz - On  Shore;(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Austral - Tierra l Fuego - Off Shore (Hidra);(m3);Suma de monto;0;0;0
2010;2;Cuenca Austral - Tierra l Fuego - Off Shore (Hidra);(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Austral - Tierra l Fuego - On Shore (San Sebastián);(m3);Suma de monto;579599;0;579599
2010;2;Cuenca Austral - Tierra l Fuego - On Shore (San Sebastián);(m3);Suma de cantidad;1191;0;1191
2010;2;Cuenca Cuyana y Bolsones;(m3);Suma de monto;0;0;0
2010;2;Cuenca Cuyana y Bolsones;(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Golfo San Jorge - Chubut (Escalante);(m3);Suma de monto;72558334;0;72558334
2010;2;Cuenca Golfo San Jorge - Chubut (Escalante);(m3);Suma de cantidad;161982;0;161982
2010;2;Cuenca Golfo San Jorge - Santa Cruz (Cañadón Seco);(m3);Suma de monto;0;0;0
2010;2;Cuenca Golfo San Jorge - Santa Cruz (Cañadón Seco);(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Neuquina - La Pampa (Medanito);(m3);Suma de monto;0;0;0
