anio,fuente,variable,unidad,valor
2004.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,605501.5672720431
2005.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,627606.7418025899
2006.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,772533.841776871
2007.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,712644.7101507284
2008.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,664428.691791113
2009.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,622221.9673860065
2010.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,591464.7515852235
2011.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,570715.2347570802
2012.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,557976.8789000575
2013.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,550769.1238769066
2014.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,596535.2269680972
2015.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,517794.79667012906
2016.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,524854.4270076773
2017.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,488179.1788032753
2018.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,770622.4057795978
2019.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,740897.8261079653
2020.0,CCNN oficial,vbp_tot,Millones de pesos de 2018,484389.4361020702
1922.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1923.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1924.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1925.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1926.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1927.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1928.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1929.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1930.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1931.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1932.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1933.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1934.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1935.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1936.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1937.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1938.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1939.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1940.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1941.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1942.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1943.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1944.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1945.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1946.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1947.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1948.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1949.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1950.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1951.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1952.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1953.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1954.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1955.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1956.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1957.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1958.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1959.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1960.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1961.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1962.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1963.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1964.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1965.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1966.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1967.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1968.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1969.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1970.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1971.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,67316.03369670306
1972.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,57698.61973216175
1973.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1974.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,126183.27338336369
1975.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,78319.90721327225
1976.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,108191.5968206788
1977.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,105385.34011632022
1978.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,136951.7268076892
1979.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1980.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1981.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1982.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1983.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1984.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,186452.48209427847
1985.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,223917.58534418832
1986.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,191638.08597257597
1987.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,153439.312636385
1988.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,206927.95163812843
1989.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1990.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1991.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1992.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1993.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,116255.62211457611
1993.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,116255.62211457611
1994.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,120070.91751075348
1994.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,120070.91751075348
1995.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,136471.94375675084
1995.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,136471.94375675084
1996.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,181889.66521017888
1996.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,181889.66521017888
1997.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,183604.99875745983
1997.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,183604.99875745983
1998.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,135791.13363162908
1998.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,135791.13363162908
1999.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,165886.86662810767
1999.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,165886.86662810767
2000.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,249328.71079120666
2000.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,249328.71079120666
2001.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,227105.3112193806
2001.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,227105.3112193806
2002.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,440247.5578264485
2002.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,440247.5578264485
2003.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,429782.23165207205
2003.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,429782.23165207205
2004.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,468778.0578922112
2004.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,468778.0578922112
2005.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,515323.6430170869
2005.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,515323.6430170869
2006.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,556797.5551576066
2006.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,556797.5551576066
2007.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,509347.22021628934
2007.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,509347.22021628934
2008.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,473524.32301934966
2008.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,473524.32301934966
2009.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,450876.3051782963
2009.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,450876.3051782963
2010.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,428367.228530348
2011.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,400273.86884402187
2012.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,391910.8583194547
2013.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,357637.822911478
2014.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,388287.33063582657
2015.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,328286.56153002597
2016.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,343496.67416062165
2017.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,298920.12756491144
2018.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,514295.0693274019
2019.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,486172.96949775354
2020.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,342900.03851267183
2021.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,391599.7612164729
2022.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,448081.5456001136
2023.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,455482.88903950976
2024.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,517763.1557004724
2025.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
2026.0,Criterio CCNN,vbp_tot,Millones de pesos de 2018,
1960.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1961.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1962.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1963.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1964.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1965.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1966.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1967.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1968.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1969.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1970.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1971.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,86949.38515075196
1972.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,74526.96236326561
1973.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1974.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,162985.80641910387
1975.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,101162.64139893156
1976.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,139746.68894517486
1977.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,136121.9612002438
1978.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,176894.9801010861
1979.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1980.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1981.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1982.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1983.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1984.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,240833.0941031529
1985.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,289225.24547181925
1986.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,247531.12790123458
1987.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,198191.32469685454
1988.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,267280.4260349791
1989.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1990.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1991.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1992.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1993.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,150162.66271308303
1993.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,150162.66271308303
1993.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,150162.66271308303
1993.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,150162.66271308303
1994.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,155090.7247311274
1994.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,155090.7247311274
1994.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,155090.7247311274
1994.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,155090.7247311274
1995.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,176275.26383151504
1995.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,176275.26383151504
1995.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,176275.26383151504
1995.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,176275.26383151504
1996.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,234939.4889567855
1996.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,234939.4889567855
1996.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,234939.4889567855
1996.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,234939.4889567855
1997.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,237155.11559243267
1997.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,237155.11559243267
1997.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,237155.11559243267
1997.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,237155.11559243267
1998.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,175395.88905951858
1998.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,175395.88905951858
1998.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,175395.88905951858
1998.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,175395.88905951858
1999.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,214269.3243467965
1999.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,214269.3243467965
1999.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,214269.3243467965
1999.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,214269.3243467965
2000.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,322047.76355958777
2000.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,322047.76355958777
2000.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,322047.76355958777
2000.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,322047.76355958777
2001.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,293342.70144264965
2001.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,293342.70144264965
2001.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,293342.70144264965
2001.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,293342.70144264965
2002.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,568649.8797537534
2002.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,568649.8797537534
2002.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,568649.8797537534
2002.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,568649.8797537534
2003.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,555132.243222107
2003.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,555132.243222107
2003.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,555132.243222107
2003.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,555132.243222107
2004.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,605501.5672720431
2004.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,605501.5672720431
2004.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,605501.5672720431
2004.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,605501.5672720431
2005.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,627606.7418025899
2005.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,627606.7418025899
2005.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,627606.7418025899
2005.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,627606.7418025899
2006.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,772533.841776871
2006.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,772533.841776871
2006.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,772533.841776871
2006.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,772533.841776871
2007.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,712644.7101507284
2007.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,712644.7101507284
2007.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,712644.7101507284
2007.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,712644.7101507284
2008.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,664428.691791113
2008.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,664428.691791113
2008.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,664428.691791113
2008.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,664428.691791113
2009.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,622221.9673860065
2009.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,622221.9673860065
2009.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,622221.9673860065
2009.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,622221.9673860065
2010.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,591464.7515852235
2011.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,570715.2347570802
2012.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,557976.8789000575
2013.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,550769.1238769066
2014.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,596535.2269680972
2015.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,517794.79667012906
2016.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,524854.4270076773
2017.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,488179.1788032753
2018.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,770622.4057795978
2019.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,740897.8261079653
2020.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,484389.4361020702
2021.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
2022.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
2023.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
2024.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
2025.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
2026.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
2027.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
2028.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
2029.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
2030.0,Empalme CCNN,vbp_tot,Millones de pesos de 2018,
1922.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1923.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1924.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1925.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1926.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1927.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1928.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1929.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1930.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1931.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1932.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1933.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1934.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1935.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1936.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1937.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1938.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1939.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1940.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1941.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1942.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1943.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1944.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1945.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1946.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1947.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1948.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1949.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1950.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1951.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1952.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1953.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1954.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1955.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1956.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1957.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1958.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1959.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1960.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1961.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1962.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1963.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1964.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1965.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1966.0,Criterio propio,vbp_tot,Millones de pesos de 2018,149270.5378430233
1967.0,Criterio propio,vbp_tot,Millones de pesos de 2018,58560.84965581646
1968.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1969.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1970.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1971.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1972.0,Criterio propio,vbp_tot,Millones de pesos de 2018,121911.51741327385
1973.0,Criterio propio,vbp_tot,Millones de pesos de 2018,147020.02637001956
1974.0,Criterio propio,vbp_tot,Millones de pesos de 2018,391076.65597172815
1975.0,Criterio propio,vbp_tot,Millones de pesos de 2018,378225.2855782966
1976.0,Criterio propio,vbp_tot,Millones de pesos de 2018,378355.6158881273
1977.0,Criterio propio,vbp_tot,Millones de pesos de 2018,393911.7023397455
1978.0,Criterio propio,vbp_tot,Millones de pesos de 2018,417738.2734317559
1979.0,Criterio propio,vbp_tot,Millones de pesos de 2018,652099.3585872179
1980.0,Criterio propio,vbp_tot,Millones de pesos de 2018,708510.6094557529
1981.0,Criterio propio,vbp_tot,Millones de pesos de 2018,702551.4674787315
1982.0,Criterio propio,vbp_tot,Millones de pesos de 2018,650931.2863979363
1983.0,Criterio propio,vbp_tot,Millones de pesos de 2018,625194.8394884401
1984.0,Criterio propio,vbp_tot,Millones de pesos de 2018,638511.6899498802
1985.0,Criterio propio,vbp_tot,Millones de pesos de 2018,639294.3110706804
1986.0,Criterio propio,vbp_tot,Millones de pesos de 2018,471196.2328182182
1987.0,Criterio propio,vbp_tot,Millones de pesos de 2018,410253.3716561908
1988.0,Criterio propio,vbp_tot,Millones de pesos de 2018,336910.0626972979
1989.0,Criterio propio,vbp_tot,Millones de pesos de 2018,386927.03914342803
1990.0,Criterio propio,vbp_tot,Millones de pesos de 2018,478479.36372550536
1991.0,Criterio propio,vbp_tot,Millones de pesos de 2018,472710.70782838954
1992.0,Criterio propio,vbp_tot,Millones de pesos de 2018,339298.30622006377
1993.0,Criterio propio,vbp_tot,Millones de pesos de 2018,318975.9397762776
1993.0,Criterio propio,vbp_tot,Millones de pesos de 2018,318975.9397762776
1993.0,Criterio propio,vbp_tot,Millones de pesos de 2018,318975.9397762776
1993.0,Criterio propio,vbp_tot,Millones de pesos de 2018,318975.9397762776
1994.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1994.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1994.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1994.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1995.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1995.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1995.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1995.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1996.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1996.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1996.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1996.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1997.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1997.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1997.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1997.0,Criterio propio,vbp_tot,Millones de pesos de 2018,
1998.0,Criterio propio,vbp_tot,Millones de pesos de 2018,244747.64435253816
1998.0,Criterio propio,vbp_tot,Millones de pesos de 2018,244747.64435253816
1998.0,Criterio propio,vbp_tot,Millones de pesos de 2018,244747.64435253816
1998.0,Criterio propio,vbp_tot,Millones de pesos de 2018,244747.64435253816
1999.0,Criterio propio,vbp_tot,Millones de pesos de 2018,295323.15277656907
1999.0,Criterio propio,vbp_tot,Millones de pesos de 2018,295323.15277656907
1999.0,Criterio propio,vbp_tot,Millones de pesos de 2018,295323.15277656907
1999.0,Criterio propio,vbp_tot,Millones de pesos de 2018,295323.15277656907
2000.0,Criterio propio,vbp_tot,Millones de pesos de 2018,473934.63777901593
2000.0,Criterio propio,vbp_tot,Millones de pesos de 2018,473934.63777901593
2000.0,Criterio propio,vbp_tot,Millones de pesos de 2018,473934.63777901593
2000.0,Criterio propio,vbp_tot,Millones de pesos de 2018,473934.63777901593
2001.0,Criterio propio,vbp_tot,Millones de pesos de 2018,454418.5302985198
2001.0,Criterio propio,vbp_tot,Millones de pesos de 2018,454418.5302985198
2001.0,Criterio propio,vbp_tot,Millones de pesos de 2018,454418.5302985198
2001.0,Criterio propio,vbp_tot,Millones de pesos de 2018,454418.5302985198
2002.0,Criterio propio,vbp_tot,Millones de pesos de 2018,535033.5767932587
2002.0,Criterio propio,vbp_tot,Millones de pesos de 2018,535033.5767932587
2002.0,Criterio propio,vbp_tot,Millones de pesos de 2018,535033.5767932587
2002.0,Criterio propio,vbp_tot,Millones de pesos de 2018,535033.5767932587
2003.0,Criterio propio,vbp_tot,Millones de pesos de 2018,601122.353109996
2003.0,Criterio propio,vbp_tot,Millones de pesos de 2018,601122.353109996
