anio,unidad,autor,tipo_de_renta,valor,tcc,tcp,ipc_us_20
1982.0,Millones de USD,Propia,regalias_total,,2.16e-07,2.0667427771827035e-07,0.3729232722600651
1982.0,Millones de USD,Propia,renta_empresas,,2.16e-07,2.0667427771827035e-07,0.3729232722600651
1982.0,Millones de USD,Propia,renta_total,18248.040586282055,2.16e-07,2.0667427771827035e-07,0.3729232722600651
1982.0,Millones de USD,Propia,subsidios,,2.16e-07,2.0667427771827035e-07,0.3729232722600651
1982.0,Millones de USD,Propia,renta_sobrevaluacion,0.0,2.16e-07,2.0667427771827035e-07,0.3729232722600651
1982.0,Millones de USD,Propia,renta_diferencial_precios,18248.040586282055,2.16e-07,2.0667427771827035e-07,0.3729232722600651
1983.0,Millones de USD,Propia,retenciones,,1.053e-06,8.931256667281215e-07,0.38470589636634817
1983.0,Millones de USD,Propia,regalias_total,,1.053e-06,8.931256667281215e-07,0.38470589636634817
1983.0,Millones de USD,Propia,renta_empresas,,1.053e-06,8.931256667281215e-07,0.38470589636634817
1983.0,Millones de USD,Propia,renta_total,14121.71692052681,1.053e-06,8.931256667281215e-07,0.38470589636634817
1983.0,Millones de USD,Propia,subsidios,,1.053e-06,8.931256667281215e-07,0.38470589636634817
1983.0,Millones de USD,Propia,renta_sobrevaluacion,0.0,1.053e-06,8.931256667281215e-07,0.38470589636634817
1983.0,Millones de USD,Propia,renta_diferencial_precios,14121.716920526816,1.053e-06,8.931256667281215e-07,0.38470589636634817
1984.0,Millones de USD,Propia,retenciones,,6.77e-06,6.5215349932082375e-06,0.40151062255071923
1984.0,Millones de USD,Propia,regalias_total,,6.77e-06,6.5215349932082375e-06,0.40151062255071923
1984.0,Millones de USD,Propia,renta_empresas,,6.77e-06,6.5215349932082375e-06,0.40151062255071923
1984.0,Millones de USD,Propia,renta_total,14448.839957554099,6.77e-06,6.5215349932082375e-06,0.40151062255071923
1984.0,Millones de USD,Propia,subsidios,,6.77e-06,6.5215349932082375e-06,0.40151062255071923
1984.0,Millones de USD,Propia,renta_sobrevaluacion,0.0,6.77e-06,6.5215349932082375e-06,0.40151062255071923
1984.0,Millones de USD,Propia,renta_diferencial_precios,14448.839957554097,6.77e-06,6.5215349932082375e-06,0.40151062255071923
1985.0,Millones de USD,Propia,retenciones,,6e-05,5.369904101939766e-05,0.4156755258478902
1985.0,Millones de USD,Propia,regalias_total,,6e-05,5.369904101939766e-05,0.4156755258478902
1985.0,Millones de USD,Propia,renta_empresas,,6e-05,5.369904101939766e-05,0.4156755258478902
1985.0,Millones de USD,Propia,renta_total,12026.117022383723,6e-05,5.369904101939766e-05,0.4156755258478902
1985.0,Millones de USD,Propia,subsidios,,6e-05,5.369904101939766e-05,0.4156755258478902
1985.0,Millones de USD,Propia,renta_sobrevaluacion,-19.463141222947083,6e-05,5.369904101939766e-05,0.4156755258478902
1985.0,Millones de USD,Propia,renta_diferencial_precios,12045.58016360667,6e-05,5.369904101939766e-05,0.4156755258478902
1986.0,Millones de USD,Propia,retenciones,,9.42e-05,8.955315961391932e-05,0.42375595931968546
1986.0,Millones de USD,Propia,regalias_total,,9.42e-05,8.955315961391932e-05,0.42375595931968546
1986.0,Millones de USD,Propia,renta_empresas,,9.42e-05,8.955315961391932e-05,0.42375595931968546
1986.0,Millones de USD,Propia,renta_total,9049.809821941839,9.42e-05,8.955315961391932e-05,0.42375595931968546
1986.0,Millones de USD,Propia,subsidios,,9.42e-05,8.955315961391932e-05,0.42375595931968546
1986.0,Millones de USD,Propia,renta_sobrevaluacion,-2.3027825437546015,9.42e-05,8.955315961391932e-05,0.42375595931968546
1986.0,Millones de USD,Propia,renta_diferencial_precios,9052.112604485596,9.42e-05,8.955315961391932e-05,0.42375595931968546
1987.0,Millones de USD,Propia,retenciones,,0.000214,0.00020847512175890085,0.43891884444006624
1987.0,Millones de USD,Propia,regalias_total,,0.000214,0.00020847512175890085,0.43891884444006624
1987.0,Millones de USD,Propia,renta_empresas,,0.000214,0.00020847512175890085,0.43891884444006624
1987.0,Millones de USD,Propia,renta_total,7975.995134046814,0.000214,0.00020847512175890085,0.43891884444006624
1987.0,Millones de USD,Propia,subsidios,,0.000214,0.00020847512175890085,0.43891884444006624
1987.0,Millones de USD,Propia,renta_sobrevaluacion,-0.6245210256032329,0.000214,0.00020847512175890085,0.43891884444006624
1987.0,Millones de USD,Propia,renta_diferencial_precios,7976.619655072417,0.000214,0.00020847512175890085,0.43891884444006624
1988.0,Millones de USD,Propia,retenciones,,0.000871,0.0009757902950238913,0.4569147102198811
1988.0,Millones de USD,Propia,regalias_total,,0.000871,0.0009757902950238913,0.4569147102198811
1988.0,Millones de USD,Propia,renta_empresas,,0.000871,0.0009757902950238913,0.4569147102198811
1988.0,Millones de USD,Propia,renta_total,3669.907459887789,0.000871,0.0009757902950238913,0.4569147102198811
1988.0,Millones de USD,Propia,subsidios,,0.000871,0.0009757902950238913,0.4569147102198811
1988.0,Millones de USD,Propia,renta_sobrevaluacion,4.096232085835653,0.000871,0.0009757902950238913,0.4569147102198811
1988.0,Millones de USD,Propia,renta_diferencial_precios,3665.811227801953,0.000871,0.0009757902950238913,0.4569147102198811
1989.0,Millones de USD,Propia,retenciones,,0.0394,0.029977468642338887,0.4788059244064181
1989.0,Millones de USD,Propia,regalias_total,,0.0394,0.029977468642338887,0.4788059244064181
1989.0,Millones de USD,Propia,renta_empresas,,0.0394,0.029977468642338887,0.4788059244064181
1989.0,Millones de USD,Propia,renta_total,4940.019712328644,0.0394,0.029977468642338887,0.4788059244064181
1989.0,Millones de USD,Propia,subsidios,,0.0394,0.029977468642338887,0.4788059244064181
1989.0,Millones de USD,Propia,renta_sobrevaluacion,-22.67959135244164,0.0394,0.029977468642338887,0.4788059244064181
1989.0,Millones de USD,Propia,renta_diferencial_precios,4962.6993036810845,0.0394,0.029977468642338887,0.4788059244064181
1990.0,Millones de USD,Propia,retenciones,,0.449,0.7399955380923077,0.5047534518098722
1990.0,Millones de USD,Propia,regalias_total,,0.449,0.7399955380923077,0.5047534518098722
1990.0,Millones de USD,Propia,renta_empresas,,0.449,0.7399955380923077,0.5047534518098722
1990.0,Millones de USD,Propia,renta_total,4608.91882811832,0.449,0.7399955380923077,0.5047534518098722
1990.0,Millones de USD,Propia,subsidios,,0.449,0.7399955380923077,0.5047534518098722
1990.0,Millones de USD,Propia,renta_sobrevaluacion,114.36140091739492,0.449,0.7399955380923077,0.5047534518098722
1990.0,Millones de USD,Propia,renta_diferencial_precios,4494.557427200925,0.449,0.7399955380923077,0.5047534518098722
1991.0,Millones de USD,Propia,retenciones,,0.95,1.69,0.5260329997176677
1991.0,Millones de USD,Propia,regalias_total,344.3564119689307,0.95,1.69,0.5260329997176677
1991.0,Millones de USD,Propia,renta_empresas,,0.95,1.69,0.5260329997176677
1991.0,Millones de USD,Propia,renta_total,6226.187010749131,0.95,1.69,0.5260329997176677
1991.0,Millones de USD,Propia,subsidios,,0.95,1.69,0.5260329997176677
1991.0,Millones de USD,Propia,renta_sobrevaluacion,122.87625456151406,0.95,1.69,0.5260329997176677
1991.0,Millones de USD,Propia,renta_diferencial_precios,5758.954344218688,0.95,1.69,0.5260329997176677
1992.0,Millones de USD,Propia,retenciones,,0.99,1.894025275738358,0.5420329018510631
1992.0,Millones de USD,Propia,regalias_total,340.1124351085031,0.99,1.894025275738358,0.5420329018510631
1992.0,Millones de USD,Propia,renta_empresas,,0.99,1.894025275738358,0.5420329018510631
1992.0,Millones de USD,Propia,renta_total,647.271797983238,0.99,1.894025275738358,0.5420329018510631
1992.0,Millones de USD,Propia,subsidios,,0.99,1.894025275738358,0.5420329018510631
1992.0,Millones de USD,Propia,renta_sobrevaluacion,307.15936287473505,0.99,1.894025275738358,0.5420329018510631
1992.0,Millones de USD,Propia,renta_diferencial_precios,0.0,0.99,1.894025275738358,0.5420329018510631
1993.0,Millones de USD,Propia,retenciones,,0.99,1.972021623383232,0.5581293828705756
1993.0,Millones de USD,Propia,regalias_total,319.617552310541,0.99,1.972021623383232,0.5581293828705756
1993.0,Millones de USD,Propia,renta_empresas,,0.99,1.972021623383232,0.5581293828705756
1993.0,Millones de USD,Propia,renta_total,6998.505682618659,0.99,1.972021623383232,0.5581293828705756
1993.0,Millones de USD,Propia,subsidios,,0.99,1.972021623383232,0.5581293828705756
1993.0,Millones de USD,Propia,renta_sobrevaluacion,407.7201553364519,0.99,1.972021623383232,0.5581293828705756
1993.0,Millones de USD,Propia,renta_diferencial_precios,6271.167974971667,0.99,1.972021623383232,0.5581293828705756
1994.0,Millones de USD,Propia,retenciones,,1.0,1.812286513626661,0.5726162157881368
1994.0,Millones de USD,Propia,regalias_total,355.08098957553887,1.0,1.812286513626661,0.5726162157881368
1994.0,Millones de USD,Propia,renta_empresas,,1.0,1.812286513626661,0.5726162157881368
1994.0,Millones de USD,Propia,renta_total,3144.8358501548005,1.0,1.812286513626661,0.5726162157881368
1994.0,Millones de USD,Propia,subsidios,,1.0,1.812286513626661,0.5726162157881368
1994.0,Millones de USD,Propia,renta_sobrevaluacion,750.0414417769794,1.0,1.812286513626661,0.5726162157881368
1994.0,Millones de USD,Propia,renta_diferencial_precios,2039.7134188022817,1.0,1.812286513626661,0.5726162157881368
1995.0,Millones de USD,Propia,retenciones,,0.99,1.850027967708323,0.5886805038456102
1995.0,Millones de USD,Propia,regalias_total,401.1672558271733,0.99,1.850027967708323,0.5886805038456102
1995.0,Millones de USD,Propia,renta_empresas,,0.99,1.850027967708323,0.5886805038456102
1995.0,Millones de USD,Propia,renta_total,3672.3724611421812,0.99,1.850027967708323,0.5886805038456102
1995.0,Millones de USD,Propia,subsidios,,0.99,1.850027967708323,0.5886805038456102
1995.0,Millones de USD,Propia,renta_sobrevaluacion,1100.050862497019,0.99,1.850027967708323,0.5886805038456102
1995.0,Millones de USD,Propia,renta_diferencial_precios,2171.15434281799,0.99,1.850027967708323,0.5886805038456102
1996.0,Millones de USD,Propia,retenciones,,1.0,1.700047480198135,0.6059681244605666
1996.0,Millones de USD,Propia,regalias_total,574.4901688765789,1.0,1.700047480198135,0.6059681244605666
1996.0,Millones de USD,Propia,renta_empresas,,1.0,1.700047480198135,0.6059681244605666
1996.0,Millones de USD,Propia,renta_total,4355.915496415397,1.0,1.700047480198135,0.6059681244605666
1996.0,Millones de USD,Propia,subsidios,,1.0,1.700047480198135,0.6059681244605666
1996.0,Millones de USD,Propia,renta_sobrevaluacion,1382.9211086276882,1.0,1.700047480198135,0.6059681244605666
1996.0,Millones de USD,Propia,renta_diferencial_precios,2398.50421891113,1.0,1.700047480198135,0.6059681244605666
1997.0,Millones de USD,Propia,retenciones,,1.0,1.685374159314438,0.6201330277577377
1997.0,Millones de USD,Propia,regalias_total,558.3708058073636,1.0,1.685374159314438,0.6201330277577377
1997.0,Millones de USD,Propia,renta_empresas,,1.0,1.685374159314438,0.6201330277577377
1997.0,Millones de USD,Propia,renta_total,4099.287307084642,1.0,1.685374159314438,0.6201330277577377
1997.0,Millones de USD,Propia,subsidios,,1.0,1.685374159314438,0.6201330277577377
1997.0,Millones de USD,Propia,renta_sobrevaluacion,1236.7825300889492,1.0,1.685374159314438,0.6201330277577377
1997.0,Millones de USD,Propia,renta_diferencial_precios,2304.1339711883284,1.0,1.685374159314438,0.6201330277577377
1998.0,Millones de USD,Propia,retenciones,,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,retenciones,,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,regalias_total,320.71275531595717,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,regalias_total,320.71275531595717,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,renta_empresas,90.45045764019497,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,renta_empresas,89.63956833473391,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,renta_total,4179.705891411296,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,renta_total,4178.8950021058345,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,subsidios,,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,subsidios,,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,renta_sobrevaluacion,961.4956581271622,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,renta_sobrevaluacion,961.4956581271622,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,renta_diferencial_precios,2807.047020327982,1.0,1.834025658588197,0.6297265304453671
1998.0,Millones de USD,Propia,renta_diferencial_precios,2807.047020327982,1.0,1.834025658588197,0.6297265304453671
1999.0,Millones de USD,Propia,retenciones,,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,retenciones,,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,regalias_total,555.8596696351467,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,regalias_total,555.8596696351467,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,renta_empresas,252.78924126751627,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,renta_empresas,251.94561291394263,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,renta_total,4863.587111949276,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,renta_total,4862.743483595703,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,subsidios,,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,subsidios,,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,renta_sobrevaluacion,0.004350501483676948,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,renta_sobrevaluacion,0.004350501483676948,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,renta_diferencial_precios,4054.93385054513,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Propia,renta_diferencial_precios,4054.93385054513,1.0,1.945408423379476,0.6435373111601088
2000.0,Millones de USD,Propia,retenciones,,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,retenciones,,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,regalias_total,818.7758356204369,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,regalias_total,818.7758356204369,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,renta_empresas,-779.8124691326168,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,renta_empresas,-780.5913376826372,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,renta_total,6699.620475005664,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,renta_total,6698.841606455644,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,subsidios,,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,subsidios,,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,renta_sobrevaluacion,115.93338368981539,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,renta_sobrevaluacion,115.93338368981539,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,renta_diferencial_precios,6544.723724828029,1.0,1.969548988287749,0.6652031746123727
2000.0,Millones de USD,Propia,renta_diferencial_precios,6544.723724828029,1.0,1.969548988287749,0.6652031746123727
2001.0,Millones de USD,Propia,retenciones,,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,retenciones,,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,regalias_total,656.0238470861281,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,regalias_total,656.0238470861281,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,renta_empresas,-865.6819315864265,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,renta_empresas,-866.357325724972,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,renta_total,5989.116451776446,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,renta_total,5988.441057637901,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,subsidios,,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,subsidios,,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,renta_sobrevaluacion,2040.1639705825605,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,renta_sobrevaluacion,2040.1639705825605,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,renta_diferencial_precios,4158.6105656941845,1.0,2.07506215718321,0.6839394785190851
2001.0,Millones de USD,Propia,renta_diferencial_precios,4158.6105656941845,1.0,2.07506215718321,0.6839394785190851
2002.0,Millones de USD,Propia,retenciones,494.26473544764366,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,retenciones,494.26473544764366,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,regalias_total,1384.2089552238572,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,regalias_total,1384.2089552238572,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,renta_empresas,1811.3631237264187,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,renta_empresas,1811.060270002228,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,renta_total,5733.161965031433,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,renta_total,5732.8591113072425,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,subsidios,,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,subsidios,,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,renta_sobrevaluacion,-46.090800550814365,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,renta_sobrevaluacion,-46.090800550814365,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,renta_diferencial_precios,2089.4159511843272,3.14,3.101870690383393,0.6948528926503146
2002.0,Millones de USD,Propia,renta_diferencial_precios,2089.4159511843272,3.14,3.101870690383393,0.6948528926503146
2003.0,Millones de USD,Propia,retenciones,518.722884571404,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,retenciones,518.722884571404,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,regalias_total,1299.6903699024635,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,regalias_total,1299.6903699024635,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,renta_empresas,1864.1220324575531,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,renta_empresas,1863.7544404873183,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,renta_total,7401.856507051983,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,renta_total,7401.488915081748,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,subsidios,,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,subsidios,,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,renta_sobrevaluacion,677.1811591522148,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,renta_sobrevaluacion,677.1811591522148,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,renta_diferencial_precios,3042.1400609683483,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Propia,renta_diferencial_precios,3042.1400609683483,2.93,3.575691739551415,0.710820601821671
2004.0,Millones de USD,Propia,retenciones,729.2371783687781,2.93,3.476419712823161,0.7297822564626566
2004.0,Millones de USD,Propia,regalias_total,1606.366120491926,2.93,3.476419712823161,0.7297822564626566
2004.0,Millones de USD,Propia,renta_empresas,3210.1050333622056,2.93,3.476419712823161,0.7297822564626566
2004.0,Millones de USD,Propia,renta_total,11806.670337634627,2.93,3.476419712823161,0.7297822564626566
2004.0,Millones de USD,Propia,subsidios,,2.93,3.476419712823161,0.7297822564626566
2004.0,Millones de USD,Propia,renta_sobrevaluacion,601.4573901542325,2.93,3.476419712823161,0.7297822564626566
2004.0,Millones de USD,Propia,renta_diferencial_precios,5659.504615257485,2.93,3.476419712823161,0.7297822564626566
2005.0,Millones de USD,Propia,retenciones,999.9971258863972,2.928416666666667,3.913969455049009,0.7543454864984326
2005.0,Millones de USD,Propia,regalias_total,1672.888635395185,2.928416666666667,3.913969455049009,0.7543454864984326
2005.0,Millones de USD,Propia,renta_empresas,3164.0059224118118,2.928416666666667,3.913969455049009,0.7543454864984326
2005.0,Millones de USD,Propia,renta_total,16044.101577653988,2.928416666666667,3.913969455049009,0.7543454864984326
2005.0,Millones de USD,Propia,subsidios,0.0,2.928416666666667,3.913969455049009,0.7543454864984326
2005.0,Millones de USD,Propia,renta_sobrevaluacion,1072.4255363817604,2.928416666666667,3.913969455049009,0.7543454864984326
2005.0,Millones de USD,Propia,renta_diferencial_precios,9134.784357578837,2.928416666666667,3.913969455049009,0.7543454864984326
2006.0,Millones de USD,Propia,retenciones,1103.2339061990147,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Propia,regalias_total,1962.7566848675856,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Propia,renta_empresas,4752.452272547946,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Propia,renta_total,21158.863658234834,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Propia,subsidios,0.0,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Propia,renta_sobrevaluacion,721.4929770519843,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Propia,renta_diferencial_precios,12618.927817568296,3.07775,4.120995359841515,0.7786511728378964
2007.0,Millones de USD,Propia,retenciones,897.8395576296347,3.119166666666667,4.572715840632663,0.8010027463815915
2007.0,Millones de USD,Propia,regalias_total,1786.3552328467651,3.119166666666667,4.572715840632663,0.8010027463815915
2007.0,Millones de USD,Propia,renta_empresas,3444.211932029148,3.119166666666667,4.572715840632663,0.8010027463815915
2007.0,Millones de USD,Propia,renta_total,18228.043328027692,3.119166666666667,4.572715840632663,0.8010027463815915
2007.0,Millones de USD,Propia,subsidios,0.0,3.119166666666667,4.572715840632663,0.8010027463815915
2007.0,Millones de USD,Propia,renta_sobrevaluacion,551.6299430280578,3.119166666666667,4.572715840632663,0.8010027463815915
2007.0,Millones de USD,Propia,renta_diferencial_precios,11548.00666249409,3.119166666666667,4.572715840632663,0.8010027463815915
2008.0,Millones de USD,Propia,retenciones,2245.918533647935,3.183166666666667,5.592039744778452,0.8315606278786544
2008.0,Millones de USD,Propia,regalias_total,1673.713002492216,3.183166666666667,5.592039744778452,0.8315606278786544
2008.0,Millones de USD,Propia,renta_empresas,2834.450269604244,3.183166666666667,5.592039744778452,0.8315606278786544
2008.0,Millones de USD,Propia,renta_total,25289.20161951944,3.183166666666667,5.592039744778452,0.8315606278786544
2008.0,Millones de USD,Propia,subsidios,0.0,3.183166666666667,5.592039744778452,0.8315606278786544
2008.0,Millones de USD,Propia,renta_sobrevaluacion,938.1264694288924,3.183166666666667,5.592039744778452,0.8315606278786544
2008.0,Millones de USD,Propia,renta_diferencial_precios,17596.993344346163,3.183166666666667,5.592039744778452,0.8315606278786544
2009.0,Millones de USD,Propia,retenciones,1594.335406639655,3.75,6.96022588383259,0.828896660269925
2009.0,Millones de USD,Propia,regalias_total,1646.96464779645,3.75,6.96022588383259,0.828896660269925
2009.0,Millones de USD,Propia,renta_empresas,2930.9122516113257,3.75,6.96022588383259,0.828896660269925
2009.0,Millones de USD,Propia,renta_total,17404.415558381046,3.75,6.96022588383259,0.828896660269925
2009.0,Millones de USD,Propia,subsidios,21.630484472733386,3.75,6.96022588383259,0.828896660269925
2009.0,Millones de USD,Propia,renta_sobrevaluacion,1231.7130198614307,3.75,6.96022588383259,0.828896660269925
2009.0,Millones de USD,Propia,renta_diferencial_precios,10022.120716944915,3.75,6.96022588383259,0.828896660269925
2010.0,Millones de USD,Propia,retenciones,1138.3095770957902,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Propia,regalias_total,1701.9312291299777,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Propia,renta_empresas,2865.9493576729096,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Propia,renta_total,23990.894582929825,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Propia,subsidios,77.20942146852592,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Propia,renta_sobrevaluacion,1470.6904550305405,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Propia,renta_diferencial_precios,16891.223385469133,3.89,7.66405578636219,0.8424621306139295
2011.0,Millones de USD,Propia,retenciones,1153.4602349447264,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Propia,regalias_total,1620.5543890269626,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Propia,renta_empresas,2032.252755817038,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Propia,renta_total,30844.89449624327,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Propia,subsidios,136.6253384094745,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Propia,renta_sobrevaluacion,1418.8105380853822,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Propia,renta_diferencial_precios,24756.44191677864,4.11,9.17750726520705,0.8689125120844331
2012.0,Millones de USD,Propia,retenciones,1044.1853195670324,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Propia,regalias_total,1423.2635786974583,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Propia,renta_empresas,1237.3123953128115,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Propia,renta_total,33202.90752358758,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Propia,subsidios,588.2737855725468,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Propia,renta_sobrevaluacion,1790.4520476362545,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Propia,renta_diferencial_precios,28295.967967946573,4.552518519,12.13401732884997,0.8869267278526103
2013.0,Millones de USD,Propia,retenciones,583.0716580346319,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Propia,regalias_total,1455.8112791760352,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Propia,renta_empresas,18.09019402712439,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Propia,renta_total,33768.51842309175,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Propia,subsidios,752.0706776759143,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Propia,renta_sobrevaluacion,1061.7164128668137,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Propia,renta_diferencial_precios,31401.89955666306,5.49,14.84157193157559,0.8999288213609317
2014.0,Millones de USD,Propia,retenciones,399.0399561647356,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Propia,regalias_total,2024.9345811091755,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Propia,renta_empresas,1345.985035388255,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Propia,renta_total,32645.02391117617,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Propia,subsidios,586.5557416763552,8.1236,21.34231847897062,0.914466841088135
