anio,fuente,variable,unidad,valor
1995.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,3283.5508702195834
1995.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,3284.344930340494
1996.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,4333.244316212168
1996.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,4334.745390987489
1997.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,4322.429835297153
1997.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,4323.8723865654765
1998.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,2884.185063906091
1998.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,2884.9881744634163
1999.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,3986.293810003933
1999.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,3987.1995260366643
2000.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,6279.289215279225
2000.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,6280.164282937141
2001.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,5194.800498053861
2001.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,5195.622480295227
2002.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,8125.725614309937
2002.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,8126.285379441104
2003.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,9819.775810348883
2003.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,9820.577013148495
2004.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,10332.726094948697
2004.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,10333.595813907197
2005.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,12123.460057667795
2005.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,12123.460057667795
2006.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,14887.47526407074
2006.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,14887.47526407074
2007.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,17704.43312770855
2007.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,17704.43312770855
2008.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,21059.413818492856
2008.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,21059.413818492856
2009.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,20922.60486175285
2009.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,20922.60486175285
2010.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,25049.848017274584
2011.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,31896.986234393567
2012.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,39632.95350103269
2013.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,47593.041419637215
2014.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,59659.40998750913
2015.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,63216.45220175384
2016.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,92281.65674452973
2017.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,97003.7469696473
2018.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,220518.09152292574
2019.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,297234.6260539527
2020.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,300038.05070607475
2021.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,606924.439896018
2022.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,1320123.7851496148
2023.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,2677322.7756153625
2024.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,9908764.688618278
2025.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,12170536.898150692
2026.0,Criterio CCNN,ci_tot,Millones de pesos corrientes,
1960.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1961.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1962.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1963.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1964.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1965.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1966.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1967.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1968.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1969.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1970.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1971.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1972.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1973.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1974.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1975.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1976.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1977.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1978.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1979.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1980.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1981.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1982.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1983.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1984.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1985.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1986.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1987.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1988.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1989.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1990.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1991.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1992.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1993.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,3378.822777867415
1993.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,3379.807494884254
1994.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,3616.8282739269202
1994.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,3617.7757056061982
1995.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,4241.229222790534
1995.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,4242.25487797986
1996.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,5597.075589750496
1996.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,5599.0144670374075
1997.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,5583.106964229245
1997.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,5584.970249080435
1998.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,3725.384640121766
1998.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,3726.4219853920204
1999.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,5148.93372018539
1999.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,5150.103596778565
2000.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,8110.7027028988
2000.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,8111.83299223171
2001.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,6709.9126980906085
2001.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,6710.974419148236
2002.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,10495.669564420115
2002.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,10496.392590292422
2003.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,12683.805360176473
2003.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,12684.840241273616
2004.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,13346.362397624765
2004.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,13347.48577826
2005.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,14765.022659584114
2005.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,14765.022659584114
2006.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,20655.76321874334
2006.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,20655.76321874334
2007.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,24770.863791739434
2007.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,24770.863791739434
2008.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,29549.651608365475
2008.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,29549.651608365475
2009.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,28873.78247737324
2009.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,28873.78247737324
2010.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,34583.544185478815
2011.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,45478.13318051624
2012.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,56426.681208793874
2013.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,73294.07471109502
2014.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,91656.16540909471
2015.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,99709.05546601515
2016.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,141003.9136602297
2017.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,158420.93634394207
2018.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,354841.090706905
2019.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,454753.51620799716
2020.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,427563.0858105879
2021.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,1088256.6996524073
2022.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,2134538.47163774
2023.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,4542414.331754329
2024.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,15515144.658037443
2025.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,20886893.394018263
2026.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
2027.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
2028.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
2029.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
2030.0,Empalme CCNN,ci_tot,Millones de pesos corrientes,
1922.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1923.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1924.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1925.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1926.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1927.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1928.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1929.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1930.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1931.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1932.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1933.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1934.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1935.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1936.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1937.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1938.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1939.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1940.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1941.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1942.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1943.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1944.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1945.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1946.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1947.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1948.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1949.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1950.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1951.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1952.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1953.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1954.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1955.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1956.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1957.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1958.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1959.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1960.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1961.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1962.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1963.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1964.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1965.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1966.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1967.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1968.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1969.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1970.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1971.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1972.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1973.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1974.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1975.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1976.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1977.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1978.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1979.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1980.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1981.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1982.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1983.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1984.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1985.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1986.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1987.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1988.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1989.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1990.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1991.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1992.0,Criterio propio,ci_tot,Millones de pesos corrientes,
1993.0,Criterio propio,ci_tot,Millones de pesos corrientes,3378.822777867415
1993.0,Criterio propio,ci_tot,Millones de pesos corrientes,3379.807494884254
1994.0,Criterio propio,ci_tot,Millones de pesos corrientes,3616.8282739269202
1994.0,Criterio propio,ci_tot,Millones de pesos corrientes,3617.7757056061982
1995.0,Criterio propio,ci_tot,Millones de pesos corrientes,4241.229222790534
1995.0,Criterio propio,ci_tot,Millones de pesos corrientes,4242.25487797986
1996.0,Criterio propio,ci_tot,Millones de pesos corrientes,5597.075589750496
1996.0,Criterio propio,ci_tot,Millones de pesos corrientes,5599.0144670374075
1997.0,Criterio propio,ci_tot,Millones de pesos corrientes,5583.106964229245
1997.0,Criterio propio,ci_tot,Millones de pesos corrientes,5584.970249080435
1998.0,Criterio propio,ci_tot,Millones de pesos corrientes,3725.384640121766
1998.0,Criterio propio,ci_tot,Millones de pesos corrientes,3726.4219853920204
1999.0,Criterio propio,ci_tot,Millones de pesos corrientes,5148.93372018539
1999.0,Criterio propio,ci_tot,Millones de pesos corrientes,5150.103596778565
2000.0,Criterio propio,ci_tot,Millones de pesos corrientes,8110.7027028988
2000.0,Criterio propio,ci_tot,Millones de pesos corrientes,8111.83299223171
2001.0,Criterio propio,ci_tot,Millones de pesos corrientes,6709.9126980906085
2001.0,Criterio propio,ci_tot,Millones de pesos corrientes,6710.974419148236
2002.0,Criterio propio,ci_tot,Millones de pesos corrientes,10495.669564420115
2002.0,Criterio propio,ci_tot,Millones de pesos corrientes,10496.392590292422
2003.0,Criterio propio,ci_tot,Millones de pesos corrientes,12683.805360176473
2003.0,Criterio propio,ci_tot,Millones de pesos corrientes,12684.840241273616
2004.0,Criterio propio,ci_tot,Millones de pesos corrientes,13346.362397624765
2004.0,Criterio propio,ci_tot,Millones de pesos corrientes,13347.48577826
2005.0,Criterio propio,ci_tot,Millones de pesos corrientes,14765.022659584114
2005.0,Criterio propio,ci_tot,Millones de pesos corrientes,14765.022659584114
2006.0,Criterio propio,ci_tot,Millones de pesos corrientes,20655.76321874334
2006.0,Criterio propio,ci_tot,Millones de pesos corrientes,20655.76321874334
2007.0,Criterio propio,ci_tot,Millones de pesos corrientes,24770.863791739434
2007.0,Criterio propio,ci_tot,Millones de pesos corrientes,24770.863791739434
2008.0,Criterio propio,ci_tot,Millones de pesos corrientes,29549.651608365475
2008.0,Criterio propio,ci_tot,Millones de pesos corrientes,29549.651608365475
2009.0,Criterio propio,ci_tot,Millones de pesos corrientes,28873.78247737324
2009.0,Criterio propio,ci_tot,Millones de pesos corrientes,28873.78247737324
2010.0,Criterio propio,ci_tot,Millones de pesos corrientes,34583.544185478815
2011.0,Criterio propio,ci_tot,Millones de pesos corrientes,45478.13318051624
2012.0,Criterio propio,ci_tot,Millones de pesos corrientes,56426.681208793874
2013.0,Criterio propio,ci_tot,Millones de pesos corrientes,73294.07471109502
2014.0,Criterio propio,ci_tot,Millones de pesos corrientes,91656.16540909471
2015.0,Criterio propio,ci_tot,Millones de pesos corrientes,99709.05546601515
2016.0,Criterio propio,ci_tot,Millones de pesos corrientes,141003.9136602297
2017.0,Criterio propio,ci_tot,Millones de pesos corrientes,158420.93634394207
2018.0,Criterio propio,ci_tot,Millones de pesos corrientes,354841.090706905
2019.0,Criterio propio,ci_tot,Millones de pesos corrientes,454753.51620799716
2020.0,Criterio propio,ci_tot,Millones de pesos corrientes,427563.0858105879
2021.0,Criterio propio,ci_tot,Millones de pesos corrientes,1088256.6996524073
2022.0,Criterio propio,ci_tot,Millones de pesos corrientes,2134538.47163774
2023.0,Criterio propio,ci_tot,Millones de pesos corrientes,4542414.331754329
2024.0,Criterio propio,ci_tot,Millones de pesos corrientes,15515144.658037443
2025.0,Criterio propio,ci_tot,Millones de pesos corrientes,20886893.394018263
2026.0,Criterio propio,ci_tot,Millones de pesos corrientes,
2004.0,CCNN oficial,ci_extr,Millones de pesos corrientes,12049.209418864943
2005.0,CCNN oficial,ci_extr,Millones de pesos corrientes,13329.987962208867
2006.0,CCNN oficial,ci_extr,Millones de pesos corrientes,18648.19861128753
2007.0,CCNN oficial,ci_extr,Millones de pesos corrientes,22363.346387624355
2008.0,CCNN oficial,ci_extr,Millones de pesos corrientes,26677.676648961704
2009.0,CCNN oficial,ci_extr,Millones de pesos corrientes,26067.49625250244
2010.0,CCNN oficial,ci_extr,Millones de pesos corrientes,31222.31765649969
2011.0,CCNN oficial,ci_extr,Millones de pesos corrientes,41058.04520702906
2012.0,CCNN oficial,ci_extr,Millones de pesos corrientes,50942.48743142842
2013.0,CCNN oficial,ci_extr,Millones de pesos corrientes,66170.51366094234
2014.0,CCNN oficial,ci_extr,Millones de pesos corrientes,82747.96522390646
2015.0,CCNN oficial,ci_extr,Millones de pesos corrientes,90018.18281819252
2016.0,CCNN oficial,ci_extr,Millones de pesos corrientes,127299.53180905871
2017.0,CCNN oficial,ci_extr,Millones de pesos corrientes,143023.76793548962
2018.0,CCNN oficial,ci_extr,Millones de pesos corrientes,320353.5528981937
2019.0,CCNN oficial,ci_extr,Millones de pesos corrientes,410555.3399127327
2020.0,CCNN oficial,ci_extr,Millones de pesos corrientes,386007.588226793
2021.0,CCNN oficial,ci_extr,Millones de pesos corrientes,982487.3988082549
2022.0,CCNN oficial,ci_extr,Millones de pesos corrientes,1927079.476124842
2023.0,CCNN oficial,ci_extr,Millones de pesos corrientes,4100930.26998143
2024.0,CCNN oficial,ci_extr,Millones de pesos corrientes,14007204.478573669
2025.0,CCNN oficial,ci_extr,Millones de pesos corrientes,18856864.898170475
1922.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1923.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1924.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1925.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1926.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1927.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1928.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1929.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1930.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1931.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1932.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1933.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1934.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1935.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1936.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1937.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1938.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1939.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1940.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1941.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1942.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1943.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1944.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1945.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1946.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1947.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1948.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1949.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1950.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1951.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1952.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1953.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1954.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1955.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1956.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1957.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1958.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1959.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1960.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1961.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1962.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1963.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1964.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1965.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1966.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1967.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1968.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1969.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1970.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1971.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1972.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1973.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1974.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1975.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1976.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1977.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1978.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1979.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1980.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1981.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1982.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1983.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1984.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1985.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1986.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1987.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1988.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1989.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1990.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1991.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1992.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,
1993.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,2361.6365225021073
1993.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,2362.3247928921764
1994.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,2527.991051580168
1994.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,2528.6532612914957
1995.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,2964.417636360089
1995.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,2965.1345205868893
1996.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,3912.089801970217
1996.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,3913.444985036762
1997.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,3902.3263966752634
1997.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,3903.6287442222306
1998.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,2603.866791744816
1998.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,2604.5918467825422
1999.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,3598.8599358286965
1999.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,3599.677623961783
2000.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,5668.995678551683
2000.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,5669.78569707147
2001.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,4689.910046307037
2001.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,4690.652138861528
2002.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,7335.974154611599
2002.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,7336.479515330113
2003.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,8865.377071302604
2003.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,8866.100404000452
2004.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,9328.472948401633
2004.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,9329.258138070123
2005.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,10945.162791479497
2005.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,10945.162791479497
2006.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,13440.539214406796
2006.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,13440.539214406796
2007.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,15983.712718307079
2007.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,15983.712718307079
2008.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,19012.617803838297
2008.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,19012.617803838297
2009.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,18889.105514794643
2009.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,18889.105514794643
2010.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,22615.215717849576
2011.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,28796.870302072693
2012.0,Criterio CCNN,ci_extr,Millones de pesos corrientes,35780.96730739662
